,0
254,2394713354
255,2757005402
256,2627925420
257,79962922
258,3983970030
259,2115601541
260,210512592
261,2173042290
262,3418449861
263,2759402083
264,102939018
265,2899130763
266,384167164
267,2526040078
268,2894549138
269,2412478928
270,3994063213
271,1846478094
272,2398748556
273,2016413736
274,2339561068
275,4195235595
276,4216845458
277,1627097898
278,1504130122
279,3695364656
280,472467790
281,1433871612
282,899478509
283,3547420811
284,1614513904
285,4040825674
286,614275822
287,4209710379
288,2356311909
289,1413335405
290,2848901370
291,4246145413
292,4081230340
293,914284730
294,2229553870
295,201540715
296,1421053608
297,2040948170
298,2430488910
299,4233947523
300,2004863031
301,1869873181
302,1559183563
303,193637217
304,116093755
305,564598016
306,1961450779
307,3414238832
308,1914245467
309,344821052
310,364058562
311,3706985242
312,2805317468
313,3423463315
314,680422971
315,2987930933
316,459450390
317,2856134804
318,3533786251
319,3367707791
320,2177297185
321,3804050743
322,3267850096
323,3002361387
324,2112653808
325,1745394523
326,217633289
327,1791575399
328,3482459322
329,2621233059
330,1413359491
331,1636586585
332,613881150
333,2754337691
334,1741473084
335,2051116730
336,857481506
337,3170375320
338,1494503201
339,2729916069
340,4235438868
341,807882563
342,625754263
343,2466665603
344,3425132531
345,3019316522
346,1345647435
347,2610492526
348,3424721475
349,1064891364
350,682538395
351,1341748641
352,460546628
353,1814097246
354,317839905
355,3756101702
356,169957590
357,3042689303
358,1860419215
359,3284010198
360,2612310441
361,2108756261
362,2210003312
363,2315724788
364,1703346151
365,4235857603
366,2868770118
367,3631424153
368,2459457865
369,1990815741
370,2677125006
371,3203616284
372,2970146337
373,4255483763
374,1743317134
375,4208287796
376,1244906071
377,2713567961
378,4286420478
379,2520179163
380,1315830459
381,415402636
382,3309142352
383,1576346272
384,1507994436
385,642396700
386,2262414399
387,1904864569
388,1959779015
389,3771915657
390,727839969
391,940974117
392,1383471937
393,2507997656
394,504712565
395,1158760729
396,4203307659
397,681845220
398,3400305726
399,107320195
400,3580128314
401,2393572152
402,4179295340
403,4001151083
404,2430530284
405,3265515071
406,572744755
407,118805560
408,906829273
409,3430468717
410,2474823308
411,3951065510
412,2701212453
413,3774174296
414,337441628
415,1050474790
416,2528529271
417,2654919074
418,2266387590
419,142897321
420,3994881066
421,2719812729
422,1413784157
423,2647836159
424,3937470954
425,2704229426
426,1356725641
427,2527354723
428,3713220027
429,1277247496
430,1107520504
431,339760511
432,1349590476
433,1869925489
434,24310169
435,1474129461
436,1826888188
437,3590171974
438,2115709549
439,1224484032
440,1382124400
441,3262730792
442,1211001371
443,1339125742
444,3693902629
445,2449978161
446,3979033742
447,3583659197
448,1291807386
449,3423440619
450,1918970901
451,1785287900
452,2495848098
453,1493072559
454,448864754
455,67264471
456,4077992438
457,1221131664
458,2177823927
459,1027694880
460,1414989279
461,276446648
462,2359066949
463,752176526
464,1503415585
465,413528485
466,3003964303
467,2357087865
468,1980434968
469,1414830995
470,4268183060
471,2880080843
472,648748212
473,650421229
474,4273746041
475,749709378
476,3670023345
477,1033905466
478,2921741191
479,2295660636
480,3852593142
481,987329989
482,2564784855
483,3164562344
484,1666392540
485,2797044167
486,1308026566
487,1821858136
488,633899358
489,4126196659
490,3491143349
491,3484823275
492,707598835
493,676305977
494,3260301924
495,720682550
496,2913907911
497,2212054458
498,2950568034
499,3954754607
500,2500368135
501,3229655298
502,2910226422
503,384158360
504,13980121
505,585666685
506,1905047339
507,1656601803
508,3095147621
509,1584775443
510,2385801665
511,3288931687
512,1050371602
513,1520472607
514,3451609548
515,2796699370
516,1579063666
517,639550594
518,538689072
519,3580527229
520,1862330976
521,373111547
522,80223408
523,159228336
524,2670506005
525,890663321
526,2017818490
527,3542891063
528,2613116662
529,2703837491
530,3678611590
531,30644177
532,1594041876
533,459254602
534,3938921654
535,735054870
536,874938213
537,2472940932
538,3930685506
539,3908886924
540,3559560695
541,1338175549
542,1573868434
543,196794536
544,3783363299
545,1592014975
546,1447516993
547,737372726
548,1916438518
549,1945819342
550,2972430598
551,800847157
552,2062080111
553,1129313977
554,3177029096
555,4141850274
556,3902205138
557,2704048439
558,703957018
559,4194504972
560,1328951293
561,478234804
562,1121323104
563,3781535355
564,1167925114
565,1421129601
566,2190273828
567,589422801
568,94416122
569,2386421058
570,146418295
571,3042352697
572,3084519398
573,1505968451
574,1141208293
575,3527309713
576,3127806706
577,2747529297
578,2234515612
579,1592565969
580,1857198566
581,804095452
582,1787074961
583,4079930473
584,172354281
585,2878046877
586,3215282249
587,2479611432
588,1740319324
589,774815117
590,3699448697
591,2944836424
592,675409353
593,498096180
594,1797155776
595,438917079
596,3510159155
597,1172306602
598,1120111571
599,1940356024
600,2684671129
601,4216264295
602,2187839
603,3104008795
604,1515137858
605,2895356173
606,4134866743
607,119739053
608,1886004920
609,22193227
610,507410161
611,251152653
612,40091547
613,1092005936
614,3876321960
615,2507005729
616,4002854015
617,3365459831
618,2791235716
619,3109423074
620,710332497
621,3407679307
622,2040496582
623,156037076
624,548938783
625,3226622352
626,3202226624
627,487002847
628,3577386345
629,316342200
630,354576785
631,3891877558
632,678344160
633,323549192
634,985616973
635,484634574
636,2947448092
637,3920649088
638,2034658725
639,1157463228
640,1685961085
641,26470130
642,337546129
643,3373149193
644,2345465240
645,3377418681
646,2212989807
647,2437074858
648,3285697358
649,2618624465
650,963816884
651,3327863833
652,2768777966
653,448405734
654,3455812994
655,1245928316
656,821004988
657,3039399063
658,2374998603
659,2928426510
660,1845260855
661,2887372693
662,2595671072
663,724375235
664,254220672
665,213324796
666,1360638949
667,114288809
668,1333027928
669,1211064264
670,2244973249
671,2274324316
672,788315828
673,3192073846
674,3560343420
675,1484165395
676,3582223956
677,1851112782
678,207911851
679,439957523
680,2778123622
681,1169808333
682,4201690163
683,1819498417
684,423976801
685,1385194761
686,1827741254
687,2302205286
688,2802949448
689,3189224765
690,3370889446
691,3900626274
692,1725250423
693,1577262512
694,741718999
695,3260918389
696,559584034
697,53588189
698,4154123662
699,4250263595
700,1413523027
701,1515807815
702,1488570922
703,950849314
704,4289427247
705,1804815458
706,2515620414
707,3527334542
708,2388329885
709,435425285
710,2275776192
711,3652861478
712,3690602471
713,4159315369
714,3110943935
715,1818253710
716,1262735684
717,3325968052
718,3566137115
719,279753238
720,1799840046
721,1432792623
722,1902747727
723,1149158214
724,42941770
725,1377547360
726,1591576047
727,591811583
728,2512093464
729,816671291
730,3108495514
731,647117057
732,397554847
733,795192430
734,1668106661
735,3550800671
736,3969781997
737,4253957513
738,350076942
739,922313277
740,4215788150
741,968583698
742,253126930
743,397109784
744,2969177181
745,3270851786
746,1209476889
747,682088997
748,98160152
749,1499631290
750,4285479417
751,712451936
752,1079684163
753,908311672
754,3141247618
755,4006170691
756,2393207806
757,2658601680
758,32888696
759,998156135
760,3292952898
761,2072441090
762,2487491832
763,1397669732
764,2796241402
765,3663466660
766,3076392556
767,415726427
768,2594612180
769,94306920
770,4077324407
771,55347239
772,772238596
773,214745325
774,2920637681
775,683746552
776,3163452236
777,1729756535
778,3651063793
779,4114318592
780,2611332807
781,2159855285
782,585898965
783,3870432247
784,2213808286
785,1037340169
786,4028843094
787,2985170811
788,2985184397
789,3257224723
790,2830317827
791,2452423583
792,3306703480
793,1519251598
794,1164184281
795,19804999
796,874235846
797,3817200231
798,1861443633
799,2719787333
800,2040490346
801,321910315
802,1373517775
803,3537750012
804,410131004
805,2795126300
806,549935745
807,1240886421
808,3137779600
809,2028728939
810,2888610757
811,186522697
812,388337143
813,2102731941
814,3537554937
815,2878185292
816,455253513
817,1944828183
818,1784302527
819,3712654804
820,3713212750
821,860940620
822,1340162184
823,23959696
824,703775379
825,2938248105
826,2579331458
827,739195050
828,1901931574
829,1876449934
830,2173626006
831,3168339972
832,2454575062
833,2544770449
834,264640446
835,1782299551
836,4265400786
837,3962134288
838,3695215451
839,367558348
840,3768434744
841,1029114888
842,978651185
843,3554912237
844,148762633
845,2954325837
846,881409797
847,3045774343
848,3321317078
849,2361592478
850,2246513766
851,841828443
852,2381885583
853,3239430852
854,3736492363
855,961088224
856,3040026860
857,3184774336
858,3281033282
859,4226473082
860,4142947746
861,1323970687
862,2885888381
863,742513651
864,3085581533
865,2838652379
866,1374076062
867,339952885
868,2314733513
869,4083443885
870,266231486
871,1890797955
872,4225884895
873,1051721887
874,3080192048
875,1763161696
876,2069184860
877,76044689
878,3717583556
879,1464832884
880,109842982
881,1780182826
882,3493187744
883,4266665059
884,1703768951
885,1315597672
886,3157268246
887,2677589862
888,3192614493
889,1265674490
890,4153583344
891,1292184920
892,2904897344
893,1250176383
894,2667353578
895,226399811
896,1882608604
897,3848736250
898,3442612535
899,623099369
900,34363558
901,3383422083
902,1542301541
903,2048667353
904,399615734
905,3689419149
906,240741289
907,1230767275
908,885939303
909,2417915660
910,950571791
911,284707698
912,1550009677
913,1477556019
914,513050276
915,699404739
916,857496804
917,2062480476
918,791210635
919,2065141957
920,884320069
921,1155458833
922,3950964343
923,2758090905
924,606474673
925,2688624512
926,2042953799
927,4111655502
928,1729666531
929,1724730855
930,4090463995
931,2216652581
932,2695012193
933,809897677
934,1484788411
935,3435518514
936,39914977
937,2406916856
938,3410472905
939,1812955572
940,3628033752
941,159351914
942,513656353
943,3776367225
944,2253835362
945,257893967
946,3777911796
947,1869545192
948,3066132323
949,3615001744
950,3391953528
951,3105785032
952,1754480349
953,2531547886
954,977381994
955,2184064560
956,3894714641
957,334673296
958,877471850
959,8956842
960,1626677136
961,224654045
962,4293573185
963,2073569889
964,1565385884
965,113722403
966,682249480
967,3636088948
968,2134533072
969,1383947371
970,1643703169
971,2998462632
972,3577695141
973,618008561
974,3457574246
975,3619974355
976,990378120
977,571008174
978,2832906644
979,2743794001
980,3585841079
981,4106161720
982,4246583203
983,1817596384
984,1823834372
985,644241363
986,2910824532
987,2178674607
988,2626244646
989,3157042526
990,122287150
991,4144752620
992,1239051751
993,3361935455
994,957787135
995,3578328542
996,3434364390
997,1582420945
998,1746681331
999,113417112
1000,3595906704
1001,4144913070
1002,1009210986
1003,931327263
1004,1433423866
1005,3488277226
1006,1098101493
1007,1239130566
1008,2247454441
1009,4196364836
1010,1401778076
1011,1175889692
1012,1254062340
1013,355105537
1014,435222309
1015,1241371950
1016,963458571
1017,1805619376
1018,1823122768
1019,3931555839
1020,23295898
1021,10654955
1022,1759982065
1023,3430709479
1024,1186173610
1025,2206610169
1026,3191837367
1027,3585337477
1028,3308711023
1029,917389767
1030,2135087909
1031,3443045315
1032,2673337951
1033,1159920263
1034,7278288
1035,3171455912
1036,2953681513
1037,2329485532
1038,1565029084
1039,3750804535
1040,703162332
1041,2550546534
1042,460357502
1043,2517462996
1044,1309134042
1045,3368991989
1046,3035374449
1047,2319645865
1048,1950970614
1049,1716979443
1050,2304096123
1051,1236813366
1052,4213368617
1053,884827703
1054,3949860997
1055,2361669361
1056,2892196022
1057,221854032
1058,3653896552
1059,2541818830
1060,318310865
1061,2200696496
1062,3032440776
1063,1166644610
1064,2474171423
1065,2555805471
1066,1045876398
1067,625937298
1068,1029144217
1069,149300022
1070,2706310690
1071,270074794
1072,621014268
1073,3087487081
1074,1340431423
1075,2631351454
1076,1116601868
1077,1112552419
1078,1128578019
1079,2419358181
1080,3870034226
1081,64501106
1082,3875509813
1083,299938109
1084,1686264462
1085,3233206586
1086,3345197452
1087,2566057800
1088,2519091651
1089,1102330038
1090,2326633851
1091,3247184704
1092,970257000
1093,1794875030
1094,3618740624
1095,3110651106
1096,3072407954
1097,2365525021
1098,1019946528
1099,4110680431
1100,3719949501
1101,641871297
1102,2070223752
1103,1237485366
1104,1177902350
1105,2422877131
1106,812447858
1107,1235737960
1108,2151500895
1109,1921850202
1110,1778993218
1111,484438396
1112,1724451303
1113,212681321
1114,538931917
1115,1197049253
1116,4079521840
1117,4212872611
1118,2896206589
1119,141113541
1120,317590922
1121,3626044830
1122,2268008126
1123,1075110655
1124,3847163361
1125,2487439870
1126,4075606659
1127,4266112578
1128,3583358511
1129,4204683220
1130,2389432566
1131,380221205
1132,580642070
1133,1397900493
1134,1849926174
1135,2217519493
1136,1762330322
1137,1711460413
1138,1835535925
1139,2541025531
1140,1035315608
1141,3262408455
1142,3119777665
1143,369332282
1144,728299470
1145,916543457
1146,1702349347
1147,2145476278
1148,3690122164
1149,243387956
1150,1456219725
1151,784170644
1152,2035157110
1153,1235982071
1154,3957699112
1155,45857832
1156,49137505
1157,2440377494
1158,3683599152
1159,2854272503
1160,3445644394
1161,1411722675
1162,2296769059
1163,1005670075
1164,2744212526
1165,1116725954
1166,1253974514
1167,2998380027
1168,2028022567
1169,361202374
1170,3842460568
1171,695346014
1172,1317113193
1173,3951498161
1174,15916011
1175,3979854589
1176,3434132638
1177,3796963761
1178,1003229366
1179,2533717891
1180,3686962512
1181,3049419129
1182,3281832090
1183,4222509730
1184,2057137409
1185,3649636913
1186,3830994191
1187,53257512
1188,1203195255
1189,2724749163
1190,2955331778
1191,3771464116
1192,2411762756
1193,2824949078
1194,1211081134
1195,961635138
1196,408455611
1197,3661945813
1198,1357866619
1199,414716592
1200,2670728273
1201,2484043
1202,876970575
1203,1102493569
1204,521850992
1205,1018466583
1206,725769979
1207,1437032332
1208,1736819465
1209,3404557711
1210,3454166313
1211,2567675003
1212,1016073197
1213,86581293
1214,2063943749
1215,3240768939
1216,4101314989
1217,1905288594
1218,998628456
1219,721200281
1220,2669389103
1221,3675452230
1222,2777217871
1223,1370505451
1224,333360289
1225,181824723
1226,4078499178
1227,433903578
1228,670401476
1229,3480083309
1230,1712708801
1231,1478536246
1232,1354150642
1233,3199854648
1234,3722030431
1235,3249083894
1236,1639902463
1237,1576588596
1238,1305887825
1239,3257559116
1240,1071489565
1241,2426798192
1242,2042200100
1243,1281008237
1244,4079110489
1245,3631274687
1246,3568041795
1247,2652989970
1248,3820956839
1249,643630244
1250,3432858329
1251,2654996492
1252,639117209
1253,210717054
1254,2220170072
1255,4107264812
1256,3621512766
1257,3908528185
1258,672208443
1259,2172508014
1260,1749314913
1261,1332304363
1262,1627673258
1263,1775022561
1264,4266278522
1265,2274371233
1266,1212830509
1267,107446090
1268,139046144
1269,1254297104
1270,3572867934
1271,3954148836
1272,3505592464
1273,197469519
1274,2374251103
1275,3506323213
1276,3900843618
1277,1781885405
1278,1755662030
1279,2584471721
1280,3743734143
1281,4237581478
1282,765680958
1283,3180267625
1284,2539776335
1285,2745022130
1286,1031954947
1287,1593354165
1288,1557421415
1289,1685319914
1290,1796746795
1291,4116998739
1292,1814847849
1293,3580182843
1294,3688909807
1295,307318557
1296,4181124657
1297,4135035869
1298,844422263
1299,39548089
1300,871784561
1301,2838405149
1302,2977659058
1303,4147729641
1304,2605268349
1305,943712682
1306,817823441
1307,3356549637
1308,60900602
1309,2471788587
1310,366039788
1311,378300418
1312,2284528193
1313,2928363416
1314,2986162876
1315,1681183910
1316,3517726945
1317,1920768747
1318,2422681474
1319,1356265618
1320,1573435995
1321,139530005
1322,2830463658
1323,4017686245
1324,3379586335
1325,3207806101
1326,635822298
1327,3544223592
1328,4026351652
1329,693776751
1330,4269800857
1331,3737700596
1332,4228117156
1333,2702293680
1334,359074613
1335,734642983
1336,430187897
1337,4186889425
1338,4236430752
1339,3051731430
1340,3362002950
1341,561628865
1342,4188866831
1343,897335706
1344,2739880845
1345,901026491
1346,3841613453
1347,445914217
1348,3748278518
1349,3371832622
1350,4100238324
1351,762835028
1352,285329318
1353,3012900216
1354,900699562
1355,101135355
1356,4277540252
1357,689426783
1358,3576993161
1359,2737217564
1360,1274719835
1361,2248218322
1362,2686605191
1363,242999453
1364,3913964753
1365,378266927
1366,2068777100
1367,2970657344
1368,3318089817
1369,896727854
1370,283211908
1371,33506140
1372,1767236004
1373,1973391553
1374,1333106989
1375,3539957716
1376,2644220739
1377,4218228554
1378,2934421306
1379,2580445428
1380,2375325015
1381,2285772828
1382,3456983696
1383,1419712349
1384,4042512015
1385,3028753478
1386,1765840180
1387,1966343966
1388,576655348
1389,3164913198
1390,1380496096
1391,2028503111
1392,2617696366
1393,2455205210
1394,127476867
1395,643534475
1396,2879699233
1397,4035797257
1398,62872512
1399,3406674941
1400,3525305295
1401,116572960
1402,1843329577
1403,3675474145
1404,2496958100
1405,3932987808
1406,1562359201
1407,4143802279
1408,3919228568
1409,1439011306
1410,1540560701
1411,1971807036
1412,3053292257
1413,726094806
1414,2805947046
1415,670298160
1416,2845332104
1417,171531980
1418,3369446197
1419,1514632261
1420,1853716827
1421,3253043034
1422,1771082330
1423,1653184640
1424,784659148
1425,3535026993
1426,2445195668
1427,3330999343
1428,403395412
1429,3011651302
1430,3463464525
1431,1781528021
1432,4226856935
1433,2751922381
1434,1104901204
1435,3555717829
1436,753819838
1437,4210274499
1438,915154061
1439,3558127781
1440,2814531176
1441,1839205688
1442,1522774747
1443,898593559
1444,322202615
1445,1291247941
1446,654342979
1447,2436487952
1448,1988898072
1449,2029187054
1450,4179606356
1451,945817150
1452,1756487103
1453,1011529860
1454,1198246439
1455,200409127
1456,1005269944
1457,992473194
1458,3206476920
1459,85603518
1460,368669797
1461,1686759918
1462,3366294183
1463,3399426040
1464,2043029717
1465,3620587653
1466,1600578517
1467,223448936
1468,875944176
1469,1463545374
1470,624737734
1471,1472087586
1472,175490592
1473,713899909
1474,1887703706
1475,2010171725
1476,4132575470
1477,3844949574
1478,1150324833
1479,1261687299
1480,1860947261
1481,3201198125
1482,2545593009
1483,426325332
1484,2545213954
1485,3440526924
1486,1973079983
1487,2171090553
1488,43580885
1489,255591575
1490,2748034971
1491,1783402793
1492,2409678558
1493,1555619260
1494,3754404405
1495,1246080793
1496,1959094984
1497,1044839065
1498,1435981112
1499,2590238128
1500,3060334580
1501,1214167481
1502,988395
1503,2666361723
1504,3389933388
1505,1319547992
1506,3393498241
1507,2405607469
1508,2966984965
1509,3244993480
1510,2194965174
1511,2367867825
1512,2672225559
1513,427538174
1514,4049876766
1515,3377780291
1516,3024531080
1517,1934836819
1518,4293505591
1519,3290361220
1520,1420371600
1521,2041006723
1522,1480626057
1523,2922641058
1524,1722754454
1525,1912041936
1526,2098751174
1527,2128689020
1528,1989147022
1529,110041561
1530,3685378483
1531,270841669
1532,2054120754
1533,1272563674
1534,2927070522
1535,1695924541
1536,2914445185
1537,1161605982
1538,1286139861
1539,3094543311
1540,1193742656
1541,2866211295
1542,595777282
1543,1917546597
1544,628435187
1545,1935168793
1546,2554985276
1547,3697654380
1548,1171270388
1549,2249784218
1550,429244690
1551,2153433422
1552,3117897551
1553,1101014223
1554,1057148576
1555,646679764
1556,2076971428
1557,89376223
1558,1851237851
1559,2075852031
1560,1427353186
1561,3244471480
1562,3080647136
1563,2119074088
1564,780928843
1565,705866766
1566,2681980791
1567,3213897408
1568,2389318601
1569,2814861962
1570,3912198359
1571,1699859363
1572,1852017001
1573,2904363268
1574,3880755921
1575,4203198385
1576,2572721764
1577,3961013014
1578,85009561
1579,3198824585
1580,4116377652
1581,2576699480
1582,2086213800
1583,372912240
1584,4020276281
1585,3080345206
1586,1116439540
1587,1804786479
1588,1988553914
1589,2158441655
1590,938658130
1591,1923060962
1592,3675101821
1593,74573365
1594,2117464586
1595,2897974771
1596,4004052922
1597,4196037003
1598,3393656227
1599,1491727334
1600,37693302
1601,3184035027
1602,2817412745
1603,650801339
1604,343416205
1605,141714413
1606,3076148075
1607,3136585179
1608,283064705
1609,776666052
1610,1826925295
1611,3265667224
1612,648956070
1613,3756605280
1614,584917818
1615,956592810
1616,2286687223
1617,3363864390
1618,3309694570
1619,2577474539
1620,1969135610
1621,4198342745
1622,832097903
1623,202025281
1624,85771218
1625,2774967815
1626,1360654535
1627,3545444870
1628,3173258260
1629,946922271
1630,325242661
1631,513194887
1632,2902903714
1633,1168012286
1634,1299846730
1635,1537256010
1636,261785752
1637,906428580
1638,4166899618
1639,3209494629
1640,3531054449
1641,790359643
1642,3072520753
1643,3686892927
1644,346031051
1645,2743828815
1646,4190162961
1647,2915420598
1648,3231871495
1649,1639896964
1650,2656945224
1651,3258071721
1652,1861221976
1653,1209345421
1654,857110606
1655,594075081
1656,1331685567
1657,2175648287
1658,2801377301
1659,563495627
1660,3267122591
1661,270414690
1662,3187551521
1663,4226178918
1664,3685115692
1665,2093070086
1666,3277663644
1667,2100296638
1668,2039196568
1669,3690431795
1670,1285028676
1671,3802942506
1672,1192637838
1673,2841382538
1674,721013708
1675,3625510724
1676,2704145756
1677,2801433931
1678,3576842122
1679,1231101340
1680,1241966801
1681,1363186848
1682,3379798544
1683,1952123498
1684,3813552589
1685,2729989026
1686,1095830165
1687,2371829356
1688,3413159445
1689,4150432011
1690,2835825527
1691,365230643
1692,3949442792
1693,3821056717
1694,3472588829
1695,1906737923
1696,3761615264
1697,70956717
1698,3157768661
1699,486008926
1700,2079344545
1701,3980930288
1702,3605051381
1703,522731196
1704,149948147
1705,1654848481
1706,1912272723
1707,2178182124
1708,468681063
1709,766270750
1710,2024215709
1711,3085048315
1712,70885858
1713,1121085845
1714,3455342607
1715,2915194884
1716,292953176
1717,2997597620
1718,2456363829
1719,2641648838
1720,1644498178
1721,946619350
1722,2266193554
1723,2345679213
1724,3153329564
1725,1463395195
1726,4277940989
1727,1805105987
1728,701362805
1729,3659096090
1730,3399279015
1731,3835247496
1732,163871292
1733,3388465220
1734,3320672619
1735,2644586289
1736,3093579178
1737,321989418
1738,3069326268
1739,2962000920
1740,3514648589
1741,1463358243
1742,185036408
1743,892351300
1744,3795097665
1745,2598453647
1746,415713798
1747,1878695581
1748,2792357510
1749,1846081799
1750,4292768496
1751,1611511067
1752,2246301157
1753,2560555793
1754,1761142373
1755,3427028452
1756,782376862
1757,4241426532
1758,3312052177
1759,424990644
1760,1724919887
1761,2811427892
1762,3470052574
1763,2724801100
1764,1415772228
1765,267535284
1766,4265122121
1767,4188800360
1768,1803830511
1769,2236850112
1770,2591911430
1771,3929421191
1772,3541565120
1773,2538773637
1774,1307090203
1775,2867737449
1776,1934098880
1777,3798544325
1778,2564567212
1779,2230177644
1780,4192552754
1781,3039887877
1782,1718714332
1783,2955040838
1784,809465945
1785,1834698133
1786,705395056
1787,3106196163
1788,152736415
1789,2395686418
1790,929945346
1791,1805773135
1792,3541571679
1793,769935060
1794,1458258079
1795,230633809
1796,236805405
1797,3565772693
1798,4182539388
1799,49834079
1800,431035572
1801,3693954850
1802,1851599654
1803,2585896810
1804,249864356
1805,1911584991
1806,1526667256
1807,434818562
1808,907006295
1809,2028789376
1810,1659119478
1811,1302146683
1812,671990626
1813,1514202979
1814,691423941
1815,3749441567
1816,190390566
1817,1819037479
1818,23100182
1819,3073019874
1820,2305352401
1821,1833274047
1822,218449690
1823,2618671003
1824,191950576
1825,2936708831
1826,1949566830
1827,3621830931
1828,3731557103
1829,1938258246
1830,3090497151
1831,2864244553
1832,2367397933
1833,2570018718
1834,2127019403
1835,3552516989
1836,840483050
1837,685303019
1838,3667622951
1839,2510346813
1840,1078876658
1841,4178050248
1842,4095287166
1843,3729383234
1844,4217283769
1845,4198462635
1846,3003646658
1847,3898013971
1848,3113065990
1849,1813501146
1850,208297350
1851,961540307
1852,1711315532
1853,2602725867
1854,2411438314
1855,62553372
1856,2113315196
1857,2502680234
1858,3119034591
1859,1757573586
1860,2659574228
1861,815251178
1862,4150172822
1863,3484533678
1864,3261058711
1865,4135378630
1866,1822167276
1867,56285106
1868,3698961426
1869,98370554
1870,3065470063
1871,3992954808
1872,1013750182
1873,2239029002
1874,3058526419
1875,536442654
1876,1048465434
1877,2986063502
1878,3240961512
1879,2088919847
1880,2171103897
1881,625073668
1882,3472519541
1883,654196774
1884,3750267271
1885,597060018
1886,3283721792
1887,3492358606
1888,1162903962
1889,3189661830
1890,740540734
1891,1659165301
1892,1652933518
1893,811590317
1894,1695237104
1895,1641990034
1896,845693195
1897,3893925752
1898,1008022173
1899,3255492385
1900,1834668579
1901,2890893467
1902,33496808
1903,49319792
1904,2982676870
1905,524209058
1906,2104411034
1907,3605605473
1908,2393987382
1909,2758866721
1910,3261030190
1911,3279554665
1912,1540960712
1913,2818322440
1914,4012021951
1915,1437301083
1916,2787111596
1917,2469381119
1918,2832609523
1919,920397297
1920,39409035
1921,1251078646
1922,994706031
1923,1592941598
1924,2799508470
1925,992676708
1926,505951674
1927,339712069
1928,1489419009
1929,820846528
1930,2543288730
1931,528262553
1932,3948787297
