,0
147,4101027237
148,3915554747
149,3234865284
150,3091701216
151,354973095
152,4242358645
153,713103295
154,4063425364
155,3064415543
156,1323660359
157,3911082390
158,486926814
159,1667492096
160,108851311
161,1177667022
162,1840357871
163,642172061
164,917010806
165,1908364962
166,2276091237
167,3217761667
168,3031542881
169,2614032195
170,1829255816
171,1441124432
172,521063234
173,3353357857
174,968230005
175,2648262860
176,2118876648
177,3707154766
178,992191638
179,3345611341
180,3562343970
181,3572835551
182,733267501
183,3907359356
184,548977790
185,10474924
186,1274376154
187,871653484
188,1448725035
189,347070439
190,403143505
191,924247870
192,4121734815
193,1473176914
194,2864940865
195,3006613065
196,632448494
197,3162272449
198,3089321139
199,786446186
200,2145015217
201,2545462675
202,1597256895
203,623337632
204,87499063
205,4277058631
206,3886255688
207,690063133
208,3883971610
209,4143171586
210,1989294316
211,278517294
212,1951347276
213,1819608755
214,1731096552
215,1560710511
216,2078375564
217,4099982652
218,224840807
219,2357827213
220,291792371
221,2637659626
222,2028103241
223,2005657757
224,3299893014
225,1108293208
226,994884751
227,3314565063
228,546758777
229,914910726
230,291546748
231,1637895014
232,2459918855
233,569266823
234,1083221293
235,3270353459
236,1692433158
237,355967015
238,1405597949
239,1845762043
240,781368357
241,806015985
242,2701178619
243,3718378396
244,1774938198
245,3454445487
246,3257995145
247,1079620479
248,3328280021
249,2847595286
250,1336602729
251,280760108
252,1331049916
253,1418006162
254,2588968017
255,512006928
256,1288693142
257,2382097685
258,1681395016
259,4157398167
260,62969992
261,1241801325
262,4110269491
263,232832809
264,1215233681
265,3543718654
266,3860105235
267,828743990
268,3330792661
269,1368400888
270,786382662
271,1907389526
272,451614376
273,3867664230
274,2268736288
275,3330607426
276,2899691254
277,1707900332
278,2311756907
279,337231089
280,295697455
281,1911316516
282,517974974
283,2685158260
284,3536321648
285,842504837
286,1079986784
287,4168497333
288,3592960639
289,3370454342
290,3159401012
291,1725613960
292,238552677
293,1004335053
294,611773286
295,90187280
296,976511774
297,1114800220
298,3687127280
299,1545972758
300,2748830861
301,2368395120
302,152974425
303,1778775647
304,1015142231
305,1723556085
306,3733092111
307,1576839739
308,4266076639
309,923340728
310,2767068061
311,930194638
312,12762666
313,3781263255
314,1272718362
315,2256697451
316,2324631391
317,3540291440
318,661990184
319,2896462062
320,1126968557
321,2957680017
322,1891482156
323,1812852950
324,4220814257
325,4177440737
326,1880139632
327,2230311738
328,1382936138
329,3041941880
330,1776117728
331,1726501800
332,676201952
333,2536922556
334,674805053
335,2814051647
336,2934275788
337,2978799359
338,446199350
339,883343387
340,584103088
341,1687055929
342,1345034349
343,3391340416
344,3763140204
345,2159907152
346,814934375
347,2190803985
348,2516610400
349,3263415180
350,3710849491
351,2858055987
352,2715170753
353,638236665
354,904772234
355,3325791841
356,374113232
357,4146842349
358,4287001391
359,1900904639
360,2836865308
361,4027211200
362,1164154516
363,94318171
364,2811401230
365,2445461393
366,2270548077
367,1376874230
368,199714577
369,1367156030
370,2076707616
371,1470485095
372,2087556638
373,4211886136
374,2396634508
375,3132849515
376,586835559
377,1934389208
378,1959862286
379,4253082123
380,3285276834
381,4217686691
382,398979195
383,1420221812
384,1652568954
385,324670000
386,2040431865
387,1769652905
388,497664166
389,3421526445
390,410921740
391,1374989450
392,14479391
393,190675192
394,2924387539
395,2086810292
396,760514776
397,3130086792
398,86002584
399,2277257472
400,3658228448
401,3530149508
402,3329998595
403,114004269
404,2237213998
405,393885398
406,579020492
407,3916915489
408,4159951774
409,990072022
410,1558166734
411,3611857950
412,2066788984
413,1422605971
414,3629231148
415,1399992956
416,3970723832
417,3203750017
418,1559565760
419,2810849147
420,563102022
421,1910052380
422,357973681
423,2170029676
424,2961325017
425,1325180019
426,1001974677
427,3711280722
428,3600702062
429,2035649366
430,2524100532
431,1933411268
432,3562025691
433,823686503
434,2680834783
435,1814774854
436,1158947897
437,2997639950
438,4024581652
439,1462999697
440,940262275
441,645429563
442,1919688391
443,1272094096
444,343868615
445,3847752715
446,3953890838
447,2030137360
448,1831534431
449,3422817977
450,354004037
451,2341994488
452,983164991
453,1210983171
454,3938139124
455,2957213150
456,4048472478
457,737364404
458,265672447
459,1317875308
460,4062254334
461,1125162760
462,535768119
463,1577119405
464,1676538460
465,2072073780
466,1759324081
467,1619274818
468,4119980858
469,4077386962
470,2812385734
471,2142280700
472,2216011434
473,1389179808
474,4222972649
475,3942495641
476,1342532900
477,3393417386
478,3622412022
479,2301189687
480,3838394653
481,4002147863
482,2795660881
483,2201694153
484,1410301986
485,3147506843
486,80533611
487,2866693039
488,1227635774
489,3613502461
490,3640172582
491,2308105551
492,2366352653
493,1178789468
494,2738998416
495,2561537464
496,3065162929
497,1634255073
498,649559585
499,1044061549
500,825284317
501,4135156845
502,1452027064
503,241315281
504,3776327583
505,3705957578
506,2198219168
507,2911358898
508,1062991868
509,1498408869
510,174235049
511,93788131
512,3507721101
513,2530524179
514,2547718116
515,1399245812
516,1863449847
517,1165777734
518,4240919473
519,675867540
520,293659201
521,4093870197
522,3995682339
523,3574211810
524,223608632
525,2920152717
526,4082852289
527,2962364068
528,795513438
529,113476895
530,3255576979
531,408369342
532,997567108
533,2894271973
534,1749265047
535,4037523400
536,216272379
537,2195945419
538,897373318
539,1664485612
540,3980428600
541,3847707242
542,3598934056
543,468421436
544,3969598630
545,2548817087
546,2625902519
547,2588526066
548,1105567522
549,622107195
550,3960428122
551,2572318857
552,2636297278
553,886088103
554,443816277
555,3805098289
556,1950950045
557,2693691835
558,1633662100
559,1730912504
560,3656567027
561,1359612727
562,891512823
563,2850434541
564,1719134482
565,2437069224
566,1230350035
567,4002471244
568,4205315993
569,3060680497
570,483864764
571,3864139157
572,3265448871
573,999279747
574,3535901500
575,4208668735
576,2410130568
577,991521059
578,1784868921
579,3290322236
580,215084003
581,3470721169
582,2105821369
583,2817509017
584,1704687302
585,480377088
586,1832545504
587,888269584
588,1102729660
589,2761782091
590,3975447521
591,2109196677
592,525659832
593,3507250734
594,1180460396
595,681010274
596,3958725234
597,2980057409
598,2679328726
599,3816460973
600,498046035
601,3145845419
602,765770739
603,3768331817
604,2496409915
605,274699305
606,917309347
607,3692665088
608,4134029400
609,3502734613
610,486517393
611,1743049173
612,603664319
613,4287728307
614,3877375987
615,2040616682
616,662871984
617,3647262049
618,1969503632
619,3313888287
620,2705404892
621,4220663331
622,1346750519
623,4129182141
624,2042045681
625,3098075974
626,260304621
627,1927923509
628,1879596217
629,2812381638
630,2090504648
631,3760798434
632,2230388334
633,2029372738
634,3282400026
635,346515085
636,4089835794
637,1568702451
638,1908117487
639,3912238733
640,2772493772
641,3908556180
642,2401679772
643,2204186175
644,818117702
645,2821888224
646,492324857
647,142656698
648,2445583075
649,2206818713
650,3431402534
651,3890180508
652,1107164806
653,1791578690
654,1408061787
655,383552659
656,1629598065
657,1588710663
658,3391458685
659,789998807
660,2018721999
661,4072221666
662,1067780610
663,1287351841
664,1803857248
665,2755484195
666,281761327
667,1112769678
668,2501903429
669,2706655682
670,3020779945
671,651306286
672,4210306926
673,2747073919
674,3246357885
675,3282669848
676,3636315430
677,1821197379
678,267981717
679,1040829308
680,2852272582
681,2437266763
682,1626770570
683,1422727661
684,2186971698
685,78461759
686,2497213568
687,3550910671
688,3555003503
689,55162935
690,1936108913
691,2172378032
692,3887388381
693,2891474402
694,3020828285
695,3815698167
696,4102327698
697,1927861888
698,1250629784
699,2966475128
700,3397375880
701,447903818
702,1750949345
703,4066511504
704,143107437
705,1520913703
706,3811273174
707,977210907
708,4027537368
709,529517497
710,728676532
711,1988820189
712,3179555998
713,1063806157
714,1727303813
715,685322864
716,1670790529
717,193792960
718,3045362429
719,3188818820
720,376577597
721,1744207616
722,1031714880
723,3553606232
724,2439107234
725,165465739
726,4187404907
727,4165665592
728,3534490628
729,580778841
730,852954146
731,3332001741
732,2791628418
733,298126462
734,310461259
735,1991877103
736,3823624207
737,2918012785
738,2681149002
739,4007841377
740,4155774811
741,3370724090
742,1152516157
743,1135692951
744,2663897993
745,46619142
746,1373780544
747,1961964803
748,2837443929
749,1973586811
750,2123196500
751,270561750
752,3553673631
753,3719418088
754,857693833
755,1472265407
756,4279408956
757,3397003990
758,2831500303
759,3625128949
760,275749568
761,689881655
762,2952899017
763,3097055274
764,4051152832
765,570295958
766,2425721427
767,2802328929
768,2523644765
769,2900225263
770,568184237
771,1081454821
772,4055359856
773,3719583498
774,400869295
775,3151564300
776,2483772723
777,2073583699
778,233229419
779,1245007748
780,276169839
781,2705199169
782,2801315024
783,2255690475
784,3723402306
785,2992277661
786,296983256
787,3138652781
788,2633062694
789,1896830331
790,319450983
791,730439362
792,3911295848
793,4064165157
794,1716155822
795,2301274160
796,3115327338
797,1025371275
798,2890860806
799,1086624714
800,1208004505
801,3005783712
802,3896022156
803,3779957280
804,2081654928
805,1941086253
806,2663412640
807,3668545621
808,2923475635
809,1319781992
810,3828081760
811,4204852118
812,461186193
813,4012929923
814,3493555926
815,2095497048
816,1853220008
817,403911776
818,1812355499
819,1081077687
820,180543227
821,2545020042
822,3222184420
823,2706147702
824,2957207623
825,1366110552
826,3972835517
827,2616736123
828,1852556079
829,410177567
830,3745223210
831,3746699681
832,1424691803
833,2825151157
834,3245176665
835,3272045093
836,2098816124
837,1245673913
838,4128990324
839,2693363472
840,210944865
841,1146621245
842,77912764
843,1364777555
844,697532550
845,872741113
846,825393924
847,3788557612
848,242322678
849,3780738327
850,4246964650
851,3235692236
852,1901223075
853,1669691575
854,2976423890
855,108535612
856,1415999488
857,159212348
858,88599293
859,2168712916
860,277763433
861,4159023372
862,3497302093
863,1577370082
864,2529471314
865,232916525
866,830093996
867,631480495
868,64590004
869,1160082910
870,3598027406
871,3301091872
872,1230210052
873,1347773883
874,1653390200
875,1626846683
876,1697795175
877,993633442
878,1141165627
879,1184159751
880,3662247134
881,699421807
882,3063175290
883,2935485112
884,3238870743
885,3169698816
886,105896352
887,4181320473
888,2056038334
889,2406338098
890,3656200522
891,2263345355
892,1331153790
893,2023169865
894,2622119644
895,1879991502
896,3620124357
897,1801681541
898,1801807803
899,482652355
900,2142355610
901,565439307
902,3263022367
903,4216845489
904,3987454636
905,633027080
906,2622008215
907,2616443290
908,184438945
909,3061972133
910,1783512345
911,2835222376
912,3978245733
913,970608976
914,2755454902
915,2911979975
916,1245987616
917,2713310267
918,3428081174
919,776422369
920,2214139498
921,2070511533
922,537618017
923,1725516601
924,1837737925
925,2160145541
926,1184706308
927,190330426
928,1528930371
929,3303366488
930,2831094661
931,2549796188
932,3462919594
933,3131920228
934,3672745511
935,3900705398
936,2899427328
937,910059679
938,3852890490
939,3481066462
940,1383840600
941,2331833076
942,1952445499
943,1993669131
944,1173869846
945,3090525977
946,2459434310
947,889243650
948,828135365
949,415655133
950,3884302147
951,1783170368
952,3841069983
953,4144448196
954,174661177
955,2892318863
956,998309222
957,3417637155
958,3195405975
959,1511732839
960,965840748
961,1802933303
962,2726521777
963,698650013
964,3783146328
965,2116145602
966,2512814949
967,1986181272
968,2455587937
969,3531928216
970,558972476
971,1525020401
972,2654981550
973,2573101674
974,1844610712
975,3856421370
976,2790382714
977,2078817276
978,4217444472
979,2206639723
980,575842314
981,88032486
982,3672833482
983,1074743063
984,3926439906
985,1743635747
986,2344880343
987,4152132977
988,771244023
989,1236206462
990,4233115112
991,103045344
992,978378893
993,2198726876
994,3590614572
995,2767830898
996,2435826734
997,852953842
998,4120470844
999,880603950
1000,1280977460
1001,3620349369
1002,2104699347
1003,4139574325
1004,3200377585
1005,4173687654
1006,1070138261
1007,2537571535
1008,3798610535
1009,2313211865
1010,2870042632
1011,44362815
1012,3459449638
1013,2613387077
1014,1370059129
1015,1815134283
1016,3313318393
1017,1327146634
1018,27016920
1019,2769642922
1020,703736329
1021,1878812331
1022,2426257386
1023,628219874
1024,442375636
1025,3422409444
1026,1056150657
1027,3567915663
1028,1066021189
1029,91092134
1030,3194582103
1031,3222292513
1032,4242941811
1033,388094052
1034,2450826140
1035,1255141578
1036,2372774665
1037,3726978047
1038,497152262
1039,3864995184
1040,2764587690
1041,3371901329
1042,1159358306
1043,3010489009
1044,1019060478
1045,4169780531
1046,621820988
1047,1831309502
1048,1423898295
1049,270618331
1050,3577539692
1051,3257517616
1052,3669998061
1053,147457505
1054,2199162885
1055,3551882038
1056,2146737454
1057,1187659465
1058,4014161482
1059,1349276868
1060,436419774
1061,2636454845
1062,2250363266
1063,3090245375
1064,3181748228
1065,1840743416
1066,3133370160
1067,3994619695
1068,1105290173
1069,669923600
1070,5355632
1071,960235182
1072,3979918442
1073,348929594
1074,2444516091
1075,506036204
1076,1775110070
1077,3787086497
1078,3876875865
1079,133939174
1080,3782966501
1081,711312989
1082,784469884
1083,3534097730
1084,3504759740
1085,1469894628
1086,3530092488
1087,959161235
1088,2232034525
1089,922651621
1090,361309369
1091,4050734096
1092,3709477779
1093,1875115157
1094,475523290
1095,865736371
1096,354391705
1097,3307994130
1098,98505844
1099,2639946964
1100,3459726071
1101,928725643
1102,1952723841
1103,1669467477
1104,752944846
1105,24932752
1106,1624389589
1107,1768501135
1108,4209694919
1109,2680449666
1110,2449902856
1111,3884719373
1112,4244236062
1113,59261588
1114,881266282
1115,3069862468
1116,2613953020
1117,920796640
1118,2850377218
1119,1227635303
1120,477456108
1121,1596416392
1122,905700354
1123,1960256064
1124,1354521858
1125,3950854128
1126,1979209889
1127,2304333572
1128,834117235
1129,3915690793
1130,3930068573
1131,3103021934
1132,953792555
1133,3495448066
1134,2958472441
1135,335533381
1136,589769174
1137,3253755702
1138,510783828
1139,1550077995
1140,2700976924
1141,3321849222
1142,1140613919
1143,1714669092
1144,2080850094
1145,1810715685
1146,1223552978
1147,98816218
1148,2551639157
1149,3304472924
1150,2771011205
1151,1698192738
1152,2062947542
1153,2064301472
1154,177840607
1155,1353663692
1156,4220521454
1157,1757425488
1158,3954481846
1159,3136817701
1160,286307058
1161,4283013091
1162,1712643274
1163,173256340
1164,743486043
1165,3621282408
1166,331714266
1167,228356961
1168,2587733615
1169,1509890001
1170,1700233746
1171,551856758
1172,1155171357
1173,2501787208
1174,3776890667
1175,1361599459
1176,3454534431
1177,991044299
1178,63057450
1179,2998261769
1180,4286306654
1181,2080687363
1182,1284060644
1183,3449994857
1184,179258271
1185,310853757
1186,2908581244
1187,1860482687
1188,4090910122
1189,2372967310
1190,2742759703
1191,1971088897
1192,3328915276
1193,1335016253
1194,1716412314
1195,166164168
1196,2465405877
1197,3777543396
1198,2771013126
1199,1935034628
1200,618901431
1201,1197076770
1202,663268091
1203,1936066716
1204,1506883112
1205,3608713667
1206,1887647131
1207,960327937
1208,700607876
1209,3171509036
1210,4023468991
1211,3635296875
1212,1411885230
1213,3258361484
1214,2075172991
1215,4226732749
1216,29348933
1217,899019885
1218,3265589027
1219,2839847046
1220,935834426
1221,2073307292
1222,2083337719
1223,2069658414
1224,2229285075
1225,1166074046
1226,1148446122
1227,1756101701
1228,899091960
1229,532177196
1230,1833746691
1231,2979375941
1232,4064117834
1233,653422533
1234,3884529131
1235,17819998
1236,2831334835
1237,361912754
1238,2132178834
1239,1365146581
1240,3628678714
1241,3584328983
1242,2333777911
1243,3446735477
1244,1370448333
1245,1842201183
1246,4283669743
1247,1218349596
1248,4110723818
1249,4025956342
1250,1751015598
1251,1629892503
1252,2537823325
1253,2556806099
1254,119097950
1255,1898524813
1256,1760013042
1257,919055173
1258,1534944097
1259,3210643884
1260,2349341550
1261,507578633
1262,334118378
1263,2002060160
1264,3519846289
1265,2525866919
1266,2501475931
1267,1155730002
1268,1944369769
1269,542147310
1270,3471566675
1271,4144756186
1272,3097416706
1273,2844320089
1274,2845173806
1275,2805342577
1276,1156847327
1277,3454148747
1278,4184655219
1279,3256420120
1280,492253274
1281,1343817276
1282,2078946856
1283,1529556916
1284,3533685114
1285,2398223379
1286,2331163940
1287,1354839438
1288,1898106922
1289,3451998004
1290,3060498093
1291,3836941006
1292,2029463274
1293,598724542
1294,2366763113
1295,1802035327
1296,235848096
1297,3430008
1298,338392283
1299,131713631
1300,1711734897
1301,1226365989
1302,822050543
1303,3591270501
1304,2625031647
1305,3929407427
1306,2591948321
1307,2472200566
1308,413370287
1309,3569579175
1310,185184755
1311,1341925624
1312,356194943
1313,2202782548
1314,2982858901
1315,1886517074
1316,2170710321
1317,1698915508
1318,1021888553
1319,3088346697
1320,2428611272
1321,3242427211
1322,1304503939
1323,1506611942
1324,3381787087
1325,244631773
1326,2171907474
1327,1859489897
1328,4192978272
1329,2993483661
1330,297755097
1331,1334258291
1332,768761183
1333,2811520755
1334,458681142
1335,1481485393
1336,1403051161
1337,1347597569
1338,581673447
1339,4004751422
1340,2786363298
1341,3939490431
1342,508513056
1343,3042349002
1344,4013158627
1345,229071197
1346,2701250553
1347,2273413100
1348,3126449888
1349,2312210575
1350,842065388
1351,3693002484
1352,1692486945
1353,299962725
1354,2094951824
1355,1323409131
1356,3393899372
1357,3363366374
1358,3332024981
1359,1769646321
1360,1341445996
1361,1770160985
1362,1803890878
1363,75634916
1364,1377899243
1365,1713592001
1366,1743965235
1367,1680367669
1368,1449386490
1369,1938519070
1370,982236572
1371,1709717907
1372,2874662539
1373,3537252199
1374,2450091782
1375,3500080162
1376,2025335236
1377,611638901
1378,3559694601
1379,779402179
1380,1186311915
1381,1403260175
1382,201497951
1383,4167159999
1384,1483116040
1385,179581010
1386,3690458
1387,3082404511
1388,3860631170
1389,1832589498
1390,4062333776
1391,2401480045
1392,2041765406
1393,3211211679
1394,1840416534
1395,323028990
1396,1593559722
1397,3678866548
1398,3128172591
1399,3545313703
1400,2608519810
1401,2233204003
1402,1194365089
1403,3867197493
1404,2564408055
1405,1397290102
1406,3167547045
1407,3568123710
1408,4275148659
1409,2546983279
1410,1955561279
1411,3363948697
1412,1661034953
1413,3019686671
1414,1023434902
1415,1492856504
1416,973081422
1417,2663449959
1418,26804172
1419,1962033897
1420,160104212
1421,771553596
1422,3143012880
1423,3026378196
1424,2078071788
1425,1315177236
1426,3944305575
1427,350804022
1428,329088890
1429,3529731264
1430,3447187879
1431,18665731
1432,3862567587
1433,2196990587
1434,176522169
1435,2292322354
1436,2530901055
1437,1231221631
1438,1970108779
1439,866514653
1440,3468567964
1441,902066046
1442,3670382872
1443,1956856494
1444,4221677466
1445,3647666403
1446,1155244595
1447,2703950186
1448,2826628646
1449,3994171711
1450,2475364249
1451,1649076323
1452,257014219
1453,3857232759
1454,3960087134
1455,594736049
1456,641120080
1457,1346238487
1458,2703286867
1459,1248890381
1460,1202543296
1461,3043684650
1462,1519045103
1463,213192837
1464,1601943700
1465,600087909
1466,2152651930
1467,1465573391
1468,2537375236
1469,1102999475
1470,3862623042
1471,687202478
1472,3010012950
1473,730701664
1474,2747198313
1475,734492072
1476,3446184698
1477,435307777
1478,3690984377
1479,3623574206
1480,3181052637
1481,2158895660
1482,445921641
1483,3698917360
1484,2024782508
1485,3848343246
1486,866855977
1487,3441448085
1488,2787987704
1489,1336610051
1490,2932893067
1491,4141323199
1492,4218029909
1493,2026515247
1494,2535733035
1495,3044442540
1496,4094912169
1497,1273611070
1498,2671547885
1499,89681007
1500,245944814
1501,3330147712
1502,1714822496
1503,3696645528
1504,1249382060
1505,1113293969
1506,3377880384
1507,1777241918
1508,2677438923
1509,2259950831
1510,483435809
1511,3236887592
1512,3160235532
1513,353924358
1514,994875220
1515,1130051617
1516,3742077488
1517,909297301
1518,1737542249
1519,472835599
1520,2442880605
1521,3707306530
1522,3328109643
1523,1950267486
1524,2493201993
1525,135653652
1526,4106291883
1527,3499903485
1528,2097942803
1529,2043685798
1530,1134111354
1531,3779275604
1532,1036228277
1533,1101708177
1534,854623863
1535,4033980099
1536,1878867067
1537,1620448577
1538,390891333
1539,2042278030
1540,3233288386
1541,3308605090
1542,1875658885
1543,1319888009
1544,2126163761
1545,958875307
1546,1688085669
1547,1205444052
1548,965865260
1549,2323273141
1550,3679981877
1551,3141615358
1552,1417380959
1553,718369582
1554,3329569753
1555,1597252366
1556,3377139811
1557,3243855271
1558,3212975065
1559,3599096592
1560,18823641
1561,4215526394
1562,1329997978
1563,3889267375
1564,3645165473
1565,893327764
1566,765232810
1567,3456583507
1568,1441820730
1569,3309378715
1570,1470530903
1571,2137278710
1572,325408411
1573,2131543778
1574,658801149
1575,63104279
1576,2362529549
1577,1953395434
1578,1967735018
1579,2851582830
1580,4174714374
1581,505880875
1582,927205554
1583,3080869010
1584,2291031911
1585,532712514
1586,3122821012
1587,211462132
1588,3028260554
1589,5548297
1590,965529710
1591,3019339308
1592,3789221162
1593,1489868161
1594,938820015
1595,1105082693
1596,104118118
1597,1535002458
1598,2352821984
1599,221672548
1600,4025788005
1601,3783379124
1602,3206173007
1603,3796662966
1604,1179855976
1605,2532280321
1606,3119411375
1607,2752273852
1608,2177578673
1609,397117222
1610,907756479
1611,2032486677
1612,4150867878
1613,1220063437
1614,1302440173
1615,193278945
1616,2043862095
1617,109889444
1618,2128715378
1619,3725847501
1620,3151331408
1621,4156017779
1622,1002867662
1623,2266802370
1624,2842830876
1625,4055072016
1626,189337580
1627,1470605852
1628,3560191491
1629,990962963
1630,2255326529
1631,1665393711
1632,3902989340
1633,3849284779
1634,531652146
1635,984073202
1636,1317925804
1637,1518368700
1638,1174075300
1639,2069569349
1640,2983249954
1641,2654375821
1642,3214769567
1643,1047275311
1644,1328044727
1645,239252949
1646,823104841
1647,3269486054
1648,3295025047
1649,3892835155
1650,580821753
1651,2237999000
1652,3260044014
1653,3356927938
1654,2850808356
1655,3056356019
1656,972607984
1657,1557544778
1658,1725891983
1659,4176137662
1660,3710991225
1661,354707174
1662,4117666034
1663,1107807629
1664,4032940129
1665,2373023102
1666,2770127109
1667,3732502348
1668,2301823170
1669,792847045
1670,2153788140
1671,776899361
1672,1687925631
1673,1478992221
1674,938223183
1675,3579360006
1676,1006931930
1677,4287539633
1678,3698452873
1679,1165503393
1680,2395215752
1681,945811718
1682,1773011424
1683,1600646354
1684,143674694
1685,2034773196
1686,3851012099
1687,843381068
1688,1772739161
1689,860033885
1690,546933146
1691,1931841128
1692,3360453243
1693,1431121128
1694,2910394366
1695,3246938427
1696,2287859014
1697,2726820006
1698,2385361378
1699,723869351
1700,1487512334
1701,2324593314
1702,4069824752
1703,1421264729
1704,710167491
1705,3308242795
1706,903213897
1707,3637421123
1708,990003462
1709,2564169936
1710,1258065332
1711,2412232825
1712,2557317993
1713,1208219374
1714,3356895671
1715,302342872
1716,451646113
1717,355003730
1718,1686998851
1719,1907313858
1720,2557900005
1721,3759390887
1722,1295253244
1723,1146177485
1724,1675175900
1725,2426892302
1726,1111243308
1727,3476082618
1728,2284759674
1729,1911904032
1730,1884316794
1731,883449702
1732,2674408685
1733,122203914
1734,885941960
1735,2731577994
1736,2636981938
1737,1356108300
1738,3689051359
1739,466806184
1740,2708636025
1741,2884779398
1742,1348072638
1743,1586662311
1744,1891010845
1745,466779335
1746,776854820
1747,147721694
1748,1495189516
1749,994079082
1750,1750172709
1751,2359686345
1752,1149887115
1753,1103765711
1754,1772235227
1755,2052976265
1756,2598579040
1757,3904282766
1758,3698892871
1759,2081597127
1760,3305176478
1761,717769501
1762,2173173997
1763,3043390149
1764,2755806977
1765,2174411520
1766,2854814654
1767,2715237319
1768,3610447237
1769,3098074088
1770,4170860884
1771,1351616714
1772,3671883301
1773,779060599
1774,610053667
1775,3853463711
1776,2535414749
1777,2209841083
1778,3639580582
1779,116640504
1780,1412365160
1781,2403635249
1782,2981878633
1783,1628019169
1784,2673112885
1785,2323566728
1786,1309551410
1787,1607718468
1788,667069077
1789,1799952645
1790,1011781067
1791,138938258
1792,2100421312
1793,2673591089
1794,168040116
1795,1147491850
1796,2921163275
1797,1845852352
1798,1230897061
1799,2810206928
1800,710861937
1801,449607739
1802,1762064829
1803,702852352
1804,3867799195
1805,3219326442
1806,4002710646
1807,1243076396
1808,3814087760
1809,2711791326
1810,3658792405
1811,2822095727
1812,3870363582
1813,3275601271
1814,1860568589
1815,2680105681
1816,2408325018
1817,2284584771
1818,304561417
1819,2829506040
1820,2274827465
1821,3606649674
1822,2069797892
1823,589019619
1824,718771786
1825,2354763388
1826,723273356
1827,2928076382
1828,20350939
1829,3240772503
1830,1897817356
1831,3860810369
1832,716164591
1833,3067292364
1834,944159175
1835,2911666170
1836,194461216
1837,2819812093
1838,1244479052
1839,2773402042
1840,2480402395
1841,1337042732
1842,2506114291
1843,2717591008
1844,3284993217
1845,2478837060
1846,1796636025
1847,710025549
1848,3466926609
1849,3275383338
1850,3695157684
1851,3776757513
1852,43030384
1853,936999392
1854,2823626358
1855,1203636874
1856,3924680400
1857,4088608370
1858,1583577769
1859,614205787
1860,641812363
1861,4076102792
1862,2524277454
1863,1923313843
1864,4063696942
1865,2915696496
1866,1627122041
1867,3430011216
1868,1273700204
1869,3184050263
1870,3755311004
1871,2179623442
1872,1391776116
1873,2560527921
1874,3155804542
1875,509643161
1876,1349869354
1877,3309066973
1878,1343045672
1879,2389990411
1880,2531810823
1881,2083520525
1882,2071402008
1883,1197481513
1884,298888967
1885,1420054937
1886,3854607831
1887,3565621349
1888,1725851987
1889,166555420
1890,3702800148
1891,2257035920
1892,1804656754
1893,3815702500
1894,265647714
1895,2346146857
1896,166453810
1897,1985285069
1898,2825028596
1899,3986287182
1900,1789734287
1901,543692346
1902,3048636475
1903,3430828419
1904,3603834492
1905,518859918
1906,1924477476
1907,3306597074
1908,3413404635
1909,920578233
1910,3732025800
1911,3513045187
1912,481532560
1913,510735014
1914,3018798167
1915,288706005
1916,3852887367
1917,1839714122
1918,428531921
1919,1614071037
1920,3032864697
1921,1171308924
1922,847169618
1923,2178942929
1924,459901228
1925,1106642812
1926,2471820929
1927,2026847167
1928,132508383
1929,343586269
1930,1577455212
1931,381994468
