,0,1
130,1038444414,2664238963
131,4165568664,1703281274
132,3526433776,909625880
133,727363255,302371480
134,2105745181,465024874
135,1773619207,2816376632
136,1408492106,139113128
137,3594556730,1797176177
138,282645188,2650328602
139,2643380218,1994354745
140,1688464922,558520891
141,2975646190,2089028808
142,647869701,3677055912
143,1657984003,4149097746
144,180627102,3992543604
145,3505711584,3584690173
146,4143391425,2519227703
147,1582753488,2191996051
148,126515300,3487585590
149,2134163007,3140802186
150,921028284,1927952734
151,1335845144,2481350662
152,4014754143,952622019
153,1272155601,308590339
154,2712011036,1981417527
155,162740632,1600705661
156,1154102260,2413384454
157,3204486,1949029916
158,2251688865,1245306453
159,1557146557,2327494363
160,853985106,3111535061
161,1197067179,4217253728
162,191746018,3190437035
163,3794835926,340577292
164,3145042049,1266398017
165,2902857180,1072052929
166,687787428,888905341
167,3574970894,2793644020
168,2794823573,2106638773
169,797564069,3532149730
170,3787161115,490176463
171,2303476008,702826554
172,1452363724,220885097
173,149021239,1555473111
174,880750956,2824901594
175,839587234,428117816
176,2522405179,1085791112
177,2978394333,3726839338
178,4006532965,619129919
179,2972410987,4064692186
180,607131147,3660489126
181,3350638343,2174765273
182,2013303802,4154917996
183,2662832952,1031942176
184,443828118,3079413620
185,2097673774,4097463431
186,3900909080,4130388074
187,4287177533,421050491
188,2376207825,579137073
189,1610677027,520852787
190,3555330385,3291617434
191,1697483188,1052733270
192,1108480932,953228827
193,3514990607,581734093
194,4063542698,3523352553
195,2781177999,2646073751
196,3745554554,1613377986
197,4141416314,2466719775
198,371316401,2678275372
199,1264143316,1450730478
200,26245914,2215537076
201,3171025010,1702902642
202,4217611798,2420257075
203,3533290501,3582276796
204,3168609079,3652007446
205,3950734338,2248790913
206,1332907508,730972028
207,1356715368,2992330546
208,2903949950,2466270313
209,3232725580,2452455201
210,1277988363,467442862
211,1708707713,3197400020
212,411745971,2441807371
213,882831434,1405985359
214,2456671035,3510767733
215,1004790144,136969971
216,1000019656,2917803883
217,1819644813,313921
218,2219940303,3342656987
219,2375861053,3285717656
220,2432876821,1277990703
221,1398783382,122262244
222,908396116,2551971441
223,2097891365,1859285731
224,2541780954,2428589753
225,2858680998,3050209573
226,3191948779,1609543087
227,62561042,2183401285
228,2975207112,3108490485
229,599206723,3167037441
230,555171964,2267012763
231,3477669206,4259756998
232,778777641,1875442380
233,3046752868,302432041
234,158751784,1527727690
235,678149340,1040463003
236,795686717,3759597820
237,975087818,604817911
238,695949739,2985706566
239,1760231072,449121738
240,3598673955,963889331
241,138394652,2225207694
242,1168260432,93424873
243,1013233274,3004168856
244,1682015310,3467538782
245,3274104632,107628068
246,3795551969,2078526655
247,1985502188,537676456
248,228632512,3842692654
249,2293884339,3424144139
250,1969272712,1261182631
251,2274817342,3733199790
252,1302668247,1657327302
253,52312873,2426430141
254,3302849405,4285633978
255,3143377260,510397273
256,3623144979,151638001
257,1780770104,3481542892
258,352243639,1055324723
259,872767702,4147837256
260,3549290954,3017727052
261,439062303,3259790606
262,102376679,4229341093
263,2755498123,49030720
264,338067208,272138523
265,1478038246,3933632807
266,3854921630,3635997560
267,3386310419,2947497650
268,2356668269,975650191
269,3139250046,2158006566
270,3791539337,45257597
271,1408155330,880530042
272,3339778154,624302978
273,1160160786,591428377
274,121179081,143290288
275,3148081655,1216204900
276,303754592,3644480901
277,1976189496,449643030
278,886368263,261498546
279,3652128269,3686656890
280,3878358668,2828851854
281,493189857,897122706
282,1095410536,578445436
283,544474358,1695588716
284,4213639905,266610245
285,4066029618,848689413
286,3983696459,49422059
287,1409201732,1069293686
288,3947097667,3392688806
289,2120938320,1430227006
290,2415122974,703616605
291,1812706627,1142189010
292,4120584529,560866568
293,1610312261,2458282074
294,977169285,1074204677
295,3192218890,2825386332
296,1135712623,2421671969
297,2283411075,3045349236
298,983133343,547156035
299,2018070454,3444526484
300,2366572112,2281714266
301,2509109988,3629720021
302,2678298539,2873015293
303,2998615899,528101414
304,3917537343,716448059
305,3628048097,336956161
306,190669343,3669156401
307,276129785,4178151787
308,3496746417,2765604635
309,1582521987,3443916939
310,2342327191,2913341945
311,957910653,2292481332
312,3051153730,2031551943
313,2498465967,1403760815
314,2881721994,4012538007
315,2287908781,1863614644
316,2299057134,2284513265
317,1399994383,1215899926
318,3373918983,2453119916
319,1826723245,1641981941
320,2513119698,1879581896
321,4288684970,1343267538
322,1879001865,2540634357
323,1040072267,3940234542
324,3686510588,1899570481
325,3677980019,3105161664
326,984282546,97680234
327,3507998453,109040849
328,4110421060,1609622875
329,1201741120,2500415945
330,1052466755,2896938513
331,3952942009,55292155
332,501230882,3926296853
333,3155241668,1264297004
334,982302498,3282935763
335,2447391260,1495797805
336,2005290986,1041881510
337,2575175778,143634422
338,523433983,429230958
339,3463461004,3983125789
340,339245777,1725543140
341,3412403624,223342980
342,1325027824,1563347394
343,1234685056,3701453943
344,2061161623,1877634079
345,3007502555,2191777629
346,3346106133,1895183770
347,3233227880,956153885
348,4038094029,1539936836
349,4110591645,2497396969
350,3495924549,3993133401
351,324892973,1794236655
352,2072879747,2903625183
353,1860512817,749172720
354,1463279080,504106082
355,4249657228,2606175115
356,4146378759,3346899642
357,4026623495,1617130699
358,1861066218,3721079228
359,1787464739,2132400471
360,2409320471,4010937442
361,3181624534,138056966
362,428674729,1565279580
363,1818930764,889688740
364,1784455506,1362119200
365,305829006,829355528
366,1811480335,3592096246
367,3163970646,543161178
368,427992439,588597206
369,429108306,3076629239
370,1942359378,3724661621
371,1479490249,3883794919
372,1544885518,2863300412
373,216575438,2953853652
374,2646507240,75567945
375,3116951283,2780477006
376,4000204918,3478595505
377,3321293178,3721321058
378,3295288066,2615450615
379,1282018974,158806112
380,3432347925,2986467821
381,1389306603,3587493146
382,197754812,1814849552
383,1803085270,1974745111
384,2258771335,3502459883
385,1136115479,3250251358
386,2450227503,2349988618
387,4277122812,2038484664
388,851591906,2417990186
389,3669991674,495196144
390,57197295,2064244908
391,619741372,5092491
392,4198554186,3357850622
393,4072850182,3161605016
394,2534444268,1716667331
395,2664937986,711460490
396,1099169349,982439024
397,731823294,173497526
398,1464992457,796397109
399,4185908107,434854508
400,2681595140,280548288
401,1092138492,808997733
402,1236363140,2662061271
403,2720966014,3475290543
404,3765821742,3075804626
405,619813063,962177350
406,2835731677,1319921974
407,3432201630,3058574646
408,2583947307,2468042010
409,2406610856,173109748
410,2410556740,2391641985
411,1849885071,421759924
412,2214632199,3321699208
413,1858721763,1205595417
414,2583994309,832831622
415,4021152081,1017401789
416,106618120,3643330620
417,1554373371,2150171062
418,278477403,3108052468
419,1823599882,1454693643
420,2705985392,1768985447
421,2596882372,1061353235
422,80781817,701072712
423,3652308223,1265586661
424,2820122192,1630197052
425,572516181,998663880
426,4044742257,3416084469
427,4105249365,4030328414
428,1588315675,2833500414
429,2938470650,915493664
430,4202170341,2449850581
431,881588926,4126925801
432,2752777154,3363665110
433,427175015,1362262935
434,1799311269,1615053423
435,953995252,2945964707
436,3645542308,117123055
437,3089560723,2047986422
438,920915372,1723443560
439,1093072937,1678406190
440,1829530286,412505074
441,3900805091,2637059781
442,674466178,3067468504
443,1176243265,1228102742
444,3559227064,1787318668
445,2767880978,2418239077
446,471084434,1411031411
447,3134879650,230188084
448,173332848,1972927447
449,1844311310,2746101017
450,3588148965,1596282360
451,4137456252,329204685
452,3333467603,768097022
453,3942907187,422350661
454,234982314,4024125212
455,943909095,2512477417
456,1871210734,1492841333
457,3903825392,2116421398
458,3529418533,1069609497
459,1094478119,761258205
460,2187791321,2968437070
461,1997315586,896928823
462,34467783,305675244
463,3302453077,4291854560
464,2376462281,3113754631
465,2342512121,197777256
466,649111983,1568915474
467,2312479734,934012204
468,2379001066,4001586291
469,773999508,2233691609
470,1353228459,273367057
471,1820394633,205830261
472,105749968,4220955987
473,432296114,329001091
474,3550307985,1876397158
475,502023285,1754071438
476,732108961,433683559
477,786896777,2959107481
478,3082144480,2513043991
479,1720331739,2006855438
480,3680150727,2913212208
481,990092845,156101239
482,3815566089,2071591317
483,4007372152,2047569756
484,2630043613,3510552906
485,90622549,2825609121
486,1734325609,3371207953
487,2481717959,1283538353
488,3168683141,916235896
489,4082718631,2001860763
490,2591700144,1290356589
491,1035500115,2972280849
492,1859473700,4066596585
493,4195279343,1287873405
494,2313611231,3213105146
495,302016006,3803907493
496,1820816561,571505403
497,461668950,251291844
498,4011174436,1485043516
499,3305215278,854288194
500,1824538943,1309693659
501,1854479938,2983539762
502,3388603672,1953259249
503,7322806,81889949
504,2989519669,2002723561
505,2625292597,448536175
506,1008876098,1481454810
507,82994956,3722493189
508,2768050060,4273664639
509,941404664,120110970
510,4008467722,4016071040
511,3756563368,1599255999
512,2501893246,1890537391
513,560415174,2452147925
514,1749135279,1132571778
515,3772756722,2245907103
516,2197797877,3426099350
517,4007116123,326015740
518,1629377477,3841605034
519,624996315,1113650777
520,1938394914,3020930890
521,406506494,2796043464
522,4216644396,1532453203
523,1260221407,2800921170
524,4249349966,2276408322
525,4242031764,4130739290
526,936189014,2542158348
527,2102318281,4220901247
528,3428370680,622259966
529,2583943293,3413054
530,1837863454,236956408
531,1243344580,1411578326
532,2659082025,2301863363
533,2615852814,1004547133
534,2089961444,2685554248
535,293300415,1675185391
536,3288781430,1799556309
537,3244765388,2313613976
538,3698471488,3680365051
539,2410097958,1568945170
540,3435107951,3775662628
541,2781405683,3685117700
542,1649182130,1152385117
543,909691356,78375752
544,805502978,732602174
545,3244481307,3502232027
546,2705507997,2308104893
547,501343463,73737929
548,2597619958,3723837841
549,2349030005,265657328
550,760864915,3584014640
551,817558632,2531996472
552,1598982379,1338441816
553,3810104889,4190929099
554,2428642088,2018925294
555,2765247006,645665086
556,506973402,1032252502
557,2045451839,3821245878
558,3717768363,773147485
559,3293928173,994806616
560,1823691942,2610682236
561,3015661299,3446496415
562,597337128,3808077926
563,1103045210,3622743807
564,1491859320,1089002390
565,502425180,4018934329
566,85720185,2446043292
567,2801222427,3995558557
568,4070457117,3656480346
569,713936565,149086521
570,4182360412,709731114
571,3119358062,1999100390
572,2221178148,54078821
573,114514169,3748504354
574,2883742356,2566985795
575,2365323424,3600598947
576,3230596546,2323387334
577,3188710858,1570880566
578,338486536,25688140
579,136182840,2543890074
580,4015076517,2581772846
581,3634022375,685670997
582,3613282220,3807696052
583,883291914,1366011276
584,1547258794,2490482833
585,339935897,1182935328
586,3526751602,3446617758
587,2043080680,2136686803
588,522657846,198393567
589,441795427,1646453137
590,3343972839,4201411153
591,3308652047,3840480276
592,2341762452,763967630
593,3717097381,4169428068
594,400875544,3763582540
595,3446692389,1451185241
596,3501632696,687484651
597,2967345776,824373415
598,856628836,2629985512
599,872742527,2092795985
600,1962711558,2156172721
601,1252560579,1953638294
602,1576628152,3337010600
603,1874527043,1634249135
604,3592410864,3937648012
605,2399373423,3441036242
606,3554795403,1985635191
607,1934750843,3823348758
608,2064702917,2326551343
609,612248670,1347433361
610,1593497018,2508808199
611,4171693040,2128194903
612,1372580290,285465444
613,1211135900,2608218490
614,2053332958,3413238662
615,1540647246,559325148
616,1531520371,2041270064
617,3025647099,566155186
618,1604011990,594095619
619,1939825338,3287395498
620,3319655721,1988849552
621,532144381,1077406214
622,887093678,3648729141
623,1920854241,3005678882
624,1695657565,3246905072
625,3400115946,1443900928
626,69260075,1167359655
627,194304322,961773428
628,742951245,1250466510
629,3656062998,3680055676
630,2550287106,2678612750
631,3050068316,2497058222
632,3431209808,4014298802
633,2225241163,2576556127
634,971936364,2246011988
635,3387691420,1274581575
636,2208085534,1535959909
637,2093260564,1613964502
638,2375616000,517320015
639,594497378,3880022518
640,447792283,1285846759
641,1013013511,2092176757
642,229473933,2340952368
643,1512174319,893224350
644,2081841145,1387581254
645,3025348151,976252602
646,962381581,2384047168
647,3787126033,3943087757
648,2904993301,2236709867
649,696649883,1877768476
650,2264633854,1431917643
651,3811250888,1317972377
652,425678930,3573664887
653,4066453001,3733223183
654,1889440781,4077377339
655,1480972884,2752785469
656,3144386640,2692331145
657,3706890925,3928762596
658,1027262345,3560943719
659,145950793,2434988725
660,572729226,2708473380
661,1164575980,1031861059
662,417176766,1247575254
663,89425392,2820854452
664,139164104,1844451582
665,1066493443,2725673719
666,108829391,3815048896
667,977119825,2912340563
668,1692003647,194639119
669,1169402724,1886724130
670,621248984,3694033998
671,2555604058,4276701647
672,2616377662,399384349
673,519473587,990377390
674,829750016,2381873920
675,3522304067,1924644033
676,753825948,134379573
677,4078975852,3852215252
678,284989666,182645672
679,3674380284,3719310161
680,4128207396,1497788709
681,3178433878,1409450978
682,920953509,275277549
683,584842155,764182753
684,3881962083,35205536
685,160181357,1423962432
686,3003016489,153435908
687,344277761,3573268653
688,431259157,377243275
689,709508887,976605792
690,2095395175,2199283719
691,59711459,3639061099
692,2795785842,1298249474
693,2260089441,1257173741
694,724508313,2165632512
695,2990598863,2564058009
696,4267915452,3768609142
697,1694680974,683003167
698,3130389478,1800961397
699,2312737747,76215156
700,248770599,2713449172
701,549280546,1488354696
702,1521686905,3618144661
703,2886741073,2839323793
704,3634804369,1024458515
705,2581907804,2494151558
706,1845028144,4029345751
707,4239814496,3968204946
708,1297953263,2694642555
709,687937822,2390939131
710,3904475527,3362867960
711,3121117670,526793999
712,1162384820,1363872824
713,2598626995,261329760
714,2162410527,3685704817
715,3877407415,4113698970
716,2215976151,3893912543
717,998243819,3415346141
718,2084926838,4256972573
719,1452679203,2729310468
720,1726316543,4442828
721,4232355590,2478521393
722,2065656987,1025464192
723,2690036846,3549006373
724,823706008,947113188
725,1340556975,2154890566
726,3894751187,1161126985
727,2231585965,2501835399
728,4053304199,2613627680
729,1625859876,1461355545
730,3375535044,2658553312
731,1286045991,3379162162
732,3644386691,2788257699
733,2340606487,3156436793
734,3557411885,3232693243
735,2043338031,2926259305
736,2894512952,3283896312
737,4117104870,2226022952
738,545309169,1592225797
739,1949883298,199849025
740,86290024,3027259362
741,3845178926,465383812
742,3501677419,2461811012
743,846455229,527002235
744,3744535877,1689875612
745,539397878,1204538294
746,723280402,1561046857
747,2041164146,2315995815
748,1379335878,339308324
749,1753508897,3422257485
750,2182539689,880424002
751,2486349833,1496208027
752,3144416011,3848795329
753,1068354498,2179962690
754,3018312641,2735998137
755,2959364229,3105255282
756,805342860,1425517900
757,2553471970,1391235461
758,43215228,245457153
759,3384292725,6684145
760,988397156,1878313393
761,3216638098,2274912442
762,2237146104,2568614616
763,2465443150,735365450
764,3934519930,1047960230
765,1541700749,581062513
766,2392426797,2147647843
767,3965354804,1044643644
768,3163735739,2907416947
769,4101498083,3013127989
770,3414395587,1977692436
771,3184950550,1283661383
772,2423816133,3426560202
773,3419300210,729896457
774,833728620,1872476512
775,3142043768,3691340760
776,2609018833,879112115
777,3733078353,1845282093
778,1036368842,2695107718
779,1046517777,2777985465
780,1926284676,3199839870
781,304517886,3565525800
782,1098671479,2034677380
783,3262908434,2227995138
784,3903291518,3042871793
785,2377879392,3949029793
786,2071879281,1221470579
787,1190525709,3584732698
788,814080094,1410317092
789,1606275843,1904879690
790,4135464280,4218341962
791,2298165689,1810754414
792,2637102135,453146314
793,287696230,1023237617
794,1200813557,2086278834
795,880640987,3584288267
796,2153536802,31184877
797,3201992544,562894158
798,3771067016,619244643
799,1462155263,3907059646
800,2579222085,883972029
801,171078776,970433491
802,2051916396,4144794321
803,24813335,3719411770
804,20845756,4289512212
805,3104258933,1369340143
806,3690834536,2034810900
807,2539731915,935512682
808,1036914816,717718389
809,3111586508,820091820
810,4150057223,1155728449
811,3186750715,3022596551
812,227206887,2084208914
813,2091681239,1129602421
814,3891116596,2936123355
815,4257601606,3741486784
816,2512405264,273713629
817,2019077288,3782734528
818,3919486554,1771446033
819,3640198565,3084927023
820,3699245859,727748067
821,4060902504,2608918025
822,456322236,1402160403
823,3000742680,1536175505
824,1863351979,3645669432
825,34962108,2763714462
826,3413522767,3825675560
827,1065164463,4169025309
828,1230507457,3735453230
829,1357482614,309361679
830,449869863,436761466
831,2461529,50726415
832,2509506874,1896166207
833,3753489520,542203118
834,1376322589,1709067756
835,789785452,22134727
836,2079671751,1606880146
837,2699166365,4081640919
838,1426701580,2115083990
839,385200298,3335910737
840,996295873,1879721624
841,2832139875,1466820301
842,2133875553,780177238
843,4291096001,2692566277
844,791077811,307393065
845,774832264,752077977
846,1672051939,3532483172
847,2328093901,1030762305
848,2744535415,2756426252
849,2308931821,2276281109
850,1226949577,298414627
851,1906831194,1635734318
852,1403487983,1976483807
853,1964952323,4238828433
854,1185665765,3864571997
855,915210800,871051380
856,1197710992,163004260
857,774651033,1526944367
858,2883859303,1863646332
859,2797933597,3365660763
860,600846985,1278180841
861,625826173,4085871115
862,4060718403,3686660101
863,8263789,471846327
864,3450216168,2305730728
865,1447163733,1041844370
866,2066692263,3240001915
867,1358669591,1176200917
868,2125331141,3590387838
869,4246010193,3821380315
870,1934026117,1906427187
871,3969457245,338209687
872,2846020492,2976335365
873,2926036442,2046806342
874,286632549,677856374
875,1556894445,4048178068
876,4093194751,3422885674
877,2909571209,350662333
878,14663602,685976022
879,1605987572,2075987056
880,3493128628,677991859
881,2459616714,3963972745
882,392372069,102887285
883,1685423184,807494204
884,4135590544,2929946980
885,2443586171,2961677189
886,199730941,1173037053
887,1509307030,2281403911
888,3702651206,1316481305
889,3995941428,1953221027
890,1762586047,2213250260
891,1977421653,3454314867
892,900885096,2998244228
893,689032745,3861787663
894,2088115648,269895587
895,1635306101,675543146
896,4042846756,392833946
897,4231503996,3991419922
898,3336541178,3009112349
899,1339054854,1073782417
900,795497222,4071754087
901,3625825723,752122586
902,2294566842,451316084
903,1002300880,1915195135
904,2685200685,1363854207
905,909193522,525542225
906,897953351,3976480731
907,3895179687,3252242468
908,1377161026,3184233301
909,3010874688,238747176
910,4095655792,1454217538
911,2008979197,747632198
912,589366800,944298576
913,2796815527,2629015469
914,1072357994,366683101
915,1408854443,1546687169
916,1627202749,111663038
917,3766718012,859259918
918,1396428545,3674005020
919,1841202192,3972690732
920,1412798089,2999865408
921,2371642118,1788719135
922,3869097688,2947561937
923,923962921,2804776835
924,122054515,2304408144
925,2096411818,1727912016
926,241300704,707847021
927,2346758549,2599854507
928,671117878,279102369
929,2598203472,3935434972
930,4267696187,1377315926
931,1574962766,2147975059
932,168276588,1754701366
933,1209639444,638719741
934,1577397071,3050329961
935,191812430,974753395
936,2026682572,2611438439
937,1268995423,2214580488
938,535099123,3641949479
939,3927759342,3112822
940,939495849,2198585220
941,2963455615,2182388826
942,2815209039,71732362
943,711506893,1015306698
944,4118238109,2076100558
945,2961461371,2768485277
946,2914459403,2695968456
947,2016859042,264455251
948,1540263010,2185783656
949,633216017,426808917
950,1801730574,3111534125
951,1010175634,4138404982
952,2192914385,2843759416
953,1293816774,467635101
954,2259685983,3911780512
955,3949120687,3003752536
956,1343713423,2829107200
957,2771415501,1526648552
958,2852514399,2685745273
959,301043959,3751756864
960,39517902,3160605137
961,2708010429,1322544974
962,803364136,1297608983
963,396094412,2140312942
964,2150549249,2377734485
965,4072909663,345313023
966,1770205617,2877357711
967,1319174540,3502638267
968,4046159626,963775303
969,4063487420,3971617932
970,252224639,569279259
971,664463934,3987218620
972,2879571565,1619346134
973,187797088,716504532
974,2442434734,2591680747
975,3978241264,3126176624
976,2302512612,2186412188
977,3210936724,884881670
978,1532883489,1704315142
979,355434308,2221137200
980,3821677178,35109857
981,3756598847,1161290086
982,2258417851,3185991114
983,1555303293,3463956904
984,186792493,4127808638
985,3158312442,3509961543
986,2657211698,2698914018
987,2181381774,2248944377
988,1944666831,1777524793
989,763209801,2961209871
990,1600117309,1766368286
991,941721298,3787242672
992,457350861,1649878851
993,4159932891,1885983533
994,1219998838,1750755252
995,3369156845,4121536387
996,1768170935,2439477978
997,2644739751,3784280913
998,2301269856,150775613
999,448387658,2931063516
1000,3579808275,2599259291
1001,2841993183,3045351844
1002,119467938,3052877323
1003,83234605,472422363
1004,2292225506,3442826633
1005,2549681942,4025074263
1006,3994342094,3210526037
1007,1744342757,3478728400
1008,3709536719,3644504706
1009,3379392312,2547021199
1010,3760830482,3896893883
1011,4183315861,134073330
1012,658542022,286806331
1013,4235663447,3272306685
1014,2793713372,1519859386
1015,1695881797,3465865019
1016,3553974032,2751137882
1017,778076088,2458094377
1018,113437235,3899968140
1019,694790799,488053055
1020,125780459,1374047227
1021,2917910924,2765404719
1022,4065314959,1348667191
1023,1005129470,3672887102
1024,2764190060,2066699548
1025,1128845756,3988385381
1026,2917443519,1880503479
1027,1373489053,3449697438
1028,4051613457,493624285
1029,392687816,637758648
1030,1932908131,245767103
1031,1077475802,528985028
1032,986047285,3370244236
1033,3312399779,4213641571
1034,1580008338,2081880288
1035,1754114929,2455679111
1036,1778767296,3282803045
1037,2865655711,901202155
1038,3570505392,643406078
1039,16309809,2067282767
1040,2886014400,2180753692
1041,246847892,194420574
1042,545854108,4268728827
1043,1520969,2219251538
1044,1758887291,3741074226
1045,1335411756,2657616416
1046,2689056234,424780456
1047,559160668,3555219576
1048,3520382314,1638353834
1049,2391074325,4177886559
1050,3363416398,2318006818
1051,568892249,4148491019
1052,1380881167,3546883531
1053,3577641998,1374206790
1054,3995979512,4239320805
1055,4036656745,1367081703
1056,3715915933,3871266375
1057,2530381693,1515818037
1058,2580087702,3672706085
1059,965018094,2504414418
1060,140538912,3546595958
1061,4167383530,1407284918
1062,4008852456,2005530135
1063,2262594207,1926387586
1064,114574912,2304195799
1065,2397611450,3379384306
1066,2207418315,4137480993
1067,3422955129,4046895793
1068,3950722309,2988774592
1069,2458743407,2012789144
1070,1623739150,3660045324
1071,290557886,2955149624
1072,1732355267,2520002289
1073,1523827188,3247433452
1074,222115584,1062780673
1075,3522998738,895059554
1076,2761485625,2121718157
1077,2172640633,2813840939
1078,2447352692,1527043519
1079,3526749697,3817011063
1080,697644890,2982312546
1081,1967536370,3709370583
1082,1367449165,621855109
1083,555800729,2034942146
1084,21267162,3445255239
1085,1254976024,2261239421
1086,1997431486,1990049622
1087,2290772855,1347303753
1088,1253762318,1089087669
1089,1121316601,2802091454
1090,1912405673,2043473650
1091,4284707487,2165040172
1092,2085269200,3914785768
1093,656081578,3556475307
1094,2084300096,3019120702
1095,2020463592,4130884729
1096,1855460038,1780286489
1097,1355496443,2792626351
1098,653010407,3181578643
1099,2832275919,3544976774
1100,1176694670,2605004513
1101,4115211324,1000905781
1102,1900957015,149122349
1103,1090268883,3538427047
1104,991528975,876988885
1105,1738737104,414719282
1106,2271127194,1564573788
1107,416255292,3725137738
1108,3857989275,2902256964
1109,3262926240,2978292698
1110,1714897378,1004401571
1111,3854469406,1495105464
1112,3909968640,2811897393
1113,3860529901,892223920
1114,2383386282,805147860
1115,1319901196,1584262983
1116,4125200632,3220235894
1117,2068158532,1729717639
1118,4243205981,2004896136
1119,1136979473,2618662263
1120,4231777575,2322659014
1121,3006570241,3014743053
1122,2229230343,550435155
1123,2531649252,209039495
1124,3932716663,504437817
1125,3941231406,3227578720
1126,4219164711,4026041071
1127,2042071195,2498452542
1128,3199539478,3563340486
1129,2914525182,2536565822
1130,1052602545,3622259101
1131,2047660577,182922093
1132,2360933602,1736593609
1133,609926673,3855074612
1134,3537018381,684366810
1135,3993225312,3356579878
1136,4004858743,2716186913
1137,883781310,420522520
1138,4146266370,460179012
1139,2036119389,2921852228
1140,1092716720,1636439470
1141,433076484,3781200031
1142,2413538501,63222529
1143,3253121775,2125002475
1144,3925097757,3828261337
1145,2429230826,78405920
1146,376247531,2009166869
1147,1388421139,3296838692
1148,833652785,861905303
1149,1883656330,1014878384
1150,1455892503,482475351
1151,3453265281,1970367197
1152,3635588745,1075399713
1153,2171366552,346820860
1154,4033945548,150415445
1155,1231793317,3698561110
1156,308574638,903011705
1157,3743448660,4238155620
1158,3244175152,55839073
1159,1606747909,1627327684
1160,3322334267,1104421360
1161,3612463529,3546049864
1162,2940729210,4079270253
1163,3651893701,641948227
1164,4167016169,2195114420
1165,2327408168,811978411
1166,1309611703,75587105
1167,4268882478,893284248
1168,2548499187,2361409142
1169,2131010286,325512989
1170,3105947196,2450828499
1171,1655919217,548002041
1172,4162095979,1407545256
1173,1513033077,921776749
1174,3019376036,1620316015
1175,3681066444,1310494746
1176,3119553584,125462429
1177,3721108174,1070252593
1178,3246209859,1562714269
1179,2788904455,213192501
1180,1910229391,3787016988
1181,364267012,1986999274
1182,3063647618,3103933112
1183,3749451006,1368539818
1184,2165009129,941594437
1185,3900674290,1535025557
1186,4149968148,1222152729
1187,163815068,4181997975
1188,1839055916,3793655875
1189,2837856502,141842560
1190,234761496,2925722362
1191,2349090888,3830204869
1192,4245298088,1791617416
1193,1703156026,2760086529
1194,3361364851,2261806776
1195,1653129312,46519556
1196,4243221405,2443846267
1197,1712300168,3884039456
