,0,1
389,161265355,1136091256
390,2403053893,2075015
391,3205767428,1624409777
392,526445240,2505771411
393,2694242441,1832674617
394,2709414394,3982103542
395,4042812135,498147650
396,2654229530,33160988
397,2909425830,227854370
398,1859851864,2485103091
399,3712466116,3728215007
400,2817604441,2737325299
401,3926651885,2072590962
402,2871558152,543517718
403,2353748548,142530766
404,3600651536,2007952502
405,2782038103,126654828
406,3537090931,3682380871
407,1215854114,3628673633
408,333163099,1329427816
409,3667501223,2510982667
410,67286320,2697731224
411,1419305861,2446258547
412,2494172865,2016483410
413,688589648,1811651975
414,842386002,3123516024
415,1063266699,1916686289
416,3043939994,2758048575
417,995668181,980994854
418,3190840047,3504583615
419,1408738213,2948780492
420,3976337651,2892387701
421,1441534264,2079101798
422,3207885738,259599018
423,1360125294,196049186
424,3997774356,2726409497
425,2013395704,2068632558
426,3270555715,2579411380
427,791381646,1445136735
428,4143661714,3815331959
429,2489916955,4151911311
430,2556784158,3299387021
431,2957786597,1912724289
432,3429828288,2552736065
433,3818210357,1568503776
434,906652092,1811953274
435,2345117354,1543437616
436,1994119553,2546559548
437,1067289792,455286090
438,318116539,2011311604
439,1852450120,3853744612
440,1352252177,1313837735
441,123552890,4095025601
442,874925759,1199131457
443,437801354,2279882653
444,358825310,2093512538
445,1638019964,679615333
446,3821096055,64708857
447,606410667,4083662384
448,1823135380,37796030
449,3138850874,3231110142
450,2768775362,1953092390
451,3778223125,1107256132
452,2392302435,358302854
453,2853850489,2098349111
454,4068446594,2037052481
455,4246762802,871550781
456,3307701257,4276183733
457,3538922784,483715545
458,2838970315,3912840980
459,358391151,862395143
460,4174137639,1220362005
461,783383572,2958703701
462,296764805,4005593338
463,3807153018,342727441
464,1838664660,663095298
465,3234125666,2681551048
466,2166836736,2294734462
467,1417025065,688166078
468,972741027,2142146551
469,2862563561,1300052958
470,1532197550,1126123473
471,1910082470,866763627
472,2159193752,4240090641
473,3567058616,2757147779
474,3957883031,2995894794
475,2180186072,977428580
476,4155926331,3952930226
477,2019574905,1268669704
478,1016508081,3749448451
479,2913489870,3569909676
480,3183431982,837493603
481,758683494,903726551
482,4095384355,1036799436
483,2545254940,1007906284
484,1068173294,3603496775
485,2522888717,3413847565
486,2403164503,2057924902
487,578257801,1539589358
488,536843212,888791070
489,352760581,604717288
490,4247963338,1007964126
491,3286300926,2931395861
492,2600555388,1188422551
493,2310688895,770439164
494,2824763344,1064157582
495,2091428095,983425209
496,1961934515,1640847478
497,1098484953,2005307555
498,2893786965,3659925025
499,2594319100,1061360250
500,3678566176,809268180
501,1747006980,1763552923
502,1363548127,766978982
503,1583516196,1200843380
504,2592937732,2614748055
505,439847871,310495325
506,2592059746,1111028508
507,3450822876,2638478288
508,1390585872,3559707978
509,1129697637,774833364
510,2864237810,2967422191
511,1139146321,2744972715
512,1871075770,1709830085
513,2341934205,3147018649
514,3871864779,3474692163
515,2235557399,277086738
516,1454625762,1755671683
517,4195871344,101714842
518,1691384197,1618696292
519,1365417345,4072263876
520,3911406549,1785843174
521,3147536687,2561605011
522,1722464812,4247919704
523,2879769002,1411248108
524,1688548779,2423710101
525,1418147233,757536777
526,1426867262,2565744263
527,1875397412,2368605381
528,450670499,1667253632
529,880959474,1479617662
530,3692454514,1072255501
531,2855169586,2748160847
532,1587015890,1793101485
533,3891590945,125147169
534,1766637105,2829585611
535,3829694888,1493424708
536,3564265220,3698749615
537,2826293528,2665040240
538,3374491022,568332501
539,4179824229,223906359
540,3947871809,3541070701
541,1258615111,122412282
542,584476455,2912022082
543,2653146264,3227041399
544,4186995217,2623710650
545,1356139341,1917023715
546,2485038859,3176591750
547,1211255205,3154648915
548,3921014683,316739992
549,2948445619,4090570807
550,77861791,698527659
551,962930023,2241135506
552,2431619274,3780754622
553,743857732,1458260651
554,1110651741,2300460864
555,3085478843,942248755
556,1735809536,1065470560
557,2863329051,3169329986
558,324491054,1324982367
559,1417073785,1909952561
560,555673448,3981877743
561,1772301967,970791427
562,2682663271,3988196946
563,3313765522,1386506899
564,1977022146,2456934204
565,2468757985,2887607616
566,3327276089,1163489254
567,861086120,311947959
568,307796237,1984271143
569,1619438335,3485022404
570,343786455,4286895638
571,142231897,3403881811
572,4153612303,568641983
573,2659666471,1854033631
574,1518110517,2755777395
575,917385342,3227849614
576,4293826592,2366540535
577,1254997605,3463763434
578,2666804667,2235868181
579,1571090419,3922432193
580,3267000896,568098480
581,3217102702,2091211993
582,481450666,1148465864
583,924256435,145740900
584,3165142937,983223353
585,1972841775,3378495553
586,3140701361,2274718927
587,632067461,926851332
588,940934127,2362630478
589,3038992984,889543765
590,2592513508,1900729804
591,1500958593,985621442
592,3435951642,1312502390
593,3918676602,1893719622
594,789287596,515335415
595,4245626797,4176385185
596,1543518747,1649389595
597,3703575291,1715323234
598,3573029330,1040693540
599,3901375300,3769026440
600,2444336026,2953947053
601,2385382644,2087161283
602,1579303093,3115354663
603,3332268728,2183033141
604,3023198920,739835352
605,2333373141,2769891502
606,2169363143,2056831800
607,65629624,1386202407
608,65102459,3881104903
609,4208397188,2805030069
610,1445519400,2416672956
611,2775352323,628472275
612,611606968,1747772438
613,3691423220,3136205867
614,474103994,1474185441
615,4265495887,392734258
616,3314345008,1309027098
617,798010202,1724168258
618,4258582724,3931029277
619,3897955213,4163457091
620,733018025,2739653056
621,2384792253,609362047
622,1263469892,2812056032
623,2091581210,2428842638
624,2858690370,2502432384
625,2423698896,4189474452
626,1910944041,2501780378
627,3789315620,1766735434
628,280232775,3642503941
629,3380087050,4070323279
630,1175321755,2916016747
631,2965790495,4152576311
632,1746944815,1831132086
633,3442774801,2939270908
634,1855107634,2531213921
635,2539494542,1593624900
636,1184621853,754931158
637,2528464200,2269935592
638,3036462655,4282227133
639,717496571,1005796371
640,1414825558,2233013678
641,2050623491,416234915
642,3137564812,1078340221
643,2977883294,1861824867
644,1002099875,4119062682
645,36670969,649409806
646,3617330333,1766512530
647,894617414,450474185
648,3205900297,2922595261
649,2311454132,3914263352
650,3618718132,346609857
651,1258801395,3622472273
652,1566057122,2460833519
653,3801478339,1243357689
654,3014334436,4056829337
655,2776495956,586630820
656,1102084303,1960706468
657,1104289019,1576899250
658,2375945376,2657936763
659,943536164,263453466
660,717521525,3375484814
661,3345061036,3078224835
662,3850948810,4251338538
663,2782552004,3637029511
664,2372632703,486633889
665,11741644,2127648709
666,3953269855,3934085486
667,2599798318,3670123487
668,771830732,193752551
669,1225466892,3856758701
670,3333055984,3361817054
671,522346612,3687104857
672,1217037358,2815015916
673,83858106,1927542742
674,1280331020,532267687
675,1374053829,2146196150
676,738722800,2641804456
677,2000066730,3084084623
678,230735548,4131915405
679,957538762,1844189199
680,2764747636,2667357626
681,461665833,950903010
682,3600404845,3258408526
683,2674796951,4047336594
684,3078618285,3471506182
685,1825466908,2575205625
686,630078821,2558759033
687,2651647047,2257715826
688,3601276202,4038107201
689,2439900218,976129392
690,2442748467,4249544716
691,444146892,1966782182
692,2926473809,4253942778
693,230136683,1727313552
694,1824664088,3375789004
695,924355024,3372794125
696,3963532614,509702920
697,3965363717,3381995838
698,1524520807,770070610
699,1275645485,3992803534
700,1989355398,2246318984
701,3747096087,1782603519
702,844069417,1209313148
703,3337563821,4060916086
704,4165759151,247371557
705,2800333605,2898789257
706,263441165,4031098474
707,827217077,224716348
708,3107056167,1635953977
709,105365352,3104385383
710,4074729285,2430894456
711,1312284936,1035368154
712,1972744604,560786506
713,2076803666,326622922
714,2892116854,3956604065
715,3805205313,774471980
716,1761248251,714039789
717,704955389,4103658945
718,2016367824,513981935
719,4008986085,3223524490
720,3564589584,2483713609
721,3120091662,189019722
722,3352115709,516112656
723,821134988,1442871390
724,2807438276,288189722
725,2872321471,4080247494
726,2613808927,3521806694
727,1026353652,4066858643
728,975349316,1081591893
729,1028694624,339953531
730,941711833,1280895309
731,4220710665,867286596
732,2045164993,1576537095
733,550528499,2892087726
734,2482506838,1782598392
735,3198697004,3850837756
736,2051404099,2134500555
737,2967200798,2270918066
738,2738029611,316135315
739,1910448748,1677738694
740,1124891201,1751995585
741,3011208934,643456630
742,2366186515,941834279
743,2743899051,4165585006
744,1927321421,3307915276
745,3117888116,686845060
746,33382388,304304697
747,823506258,387081097
748,3654242955,1467863452
749,547306397,2797470430
750,839949858,2564927613
751,2325881246,4157019306
752,2435373803,1674316902
753,466258815,3577036572
754,2967122001,3324464514
755,2268990573,3933862225
756,2050492630,1421301807
757,2931731929,783597354
758,1067928532,3293518768
759,2870549016,50735844
760,1879671893,3316231310
761,2621879363,624802570
762,3594041249,1080016119
763,628952425,4156321053
764,3802739113,1040169842
765,1387133561,2806479522
766,3697918426,2126790435
767,3588416239,3063454728
768,3592576749,2949414389
769,2164913508,1548042680
770,378740307,509233925
771,1824219276,611487000
772,3958110030,4208331275
773,2404312004,153416249
774,137622251,2844283903
775,1814889107,283052423
776,2504852753,651458670
777,3668614536,2624717661
778,606004552,2711263317
779,3414424935,4132827333
780,1392968254,3807816128
781,4066196984,3279856174
782,433489786,3690184538
783,565195888,392969179
784,3603130153,715954257
785,674943725,3520729925
786,2504491217,1260016344
787,3304719715,3211553064
788,734856217,2588645143
789,3444563296,4148811171
790,3412612872,2932456327
791,3007820076,60109385
792,750524085,1395877919
793,2577349642,3974696551
794,3975168239,559609638
795,462681104,2958071956
796,4065077866,1970887064
797,1533985967,2387780323
798,496834845,3411723123
799,2966520413,3213229374
800,801440568,1395561773
801,2020991422,3287614781
802,3838743027,3051782299
803,842944745,3383457448
804,3989817589,2059400444
805,1150529542,112863047
806,2424315802,32413399
807,1482333949,1164764477
808,1054461813,384257580
809,3770025994,2784712146
810,2505422040,269705076
811,2354121555,198909918
812,672261963,2324479427
813,1911637482,986272983
814,1205840803,1818360910
815,539465134,1147713203
816,1775777279,2509071653
817,3385625073,1667831185
818,964254420,2713933556
819,259797101,1355251661
820,2011962025,2716400708
821,1940130787,962112531
822,383051209,3324544366
823,2942551570,1632602885
824,1171429347,1776255735
825,180406777,2332063108
826,66954533,99232374
827,553003194,2596457593
828,3984178070,2421176540
829,3522259740,3090767514
830,737216582,2821977052
831,1730790097,3701365051
832,4268877743,112850002
833,703737634,3815553756
834,3223205830,3890057647
835,2558992966,703444148
836,1651531000,1033756894
837,2870189754,3477242230
838,535249910,3267174966
839,1247279832,4002055109
840,2286742947,353774426
841,1738942227,1366507170
842,3807646670,3942365590
843,1840311769,3625452261
844,3977621076,3924847798
845,2776891263,1723803119
846,2576102954,435436454
847,3956072974,928453745
848,832508758,4196820612
849,3340191218,513410910
850,2950878699,994878180
851,38976841,323538684
852,409452203,3280194545
853,3239562519,1377236999
854,148170748,960700585
855,1708385453,1465637044
856,4039252942,820536526
857,1513225664,2245737420
858,3277304378,3354107174
859,3463949316,3774686598
860,2513200155,1400611502
861,3658293030,4135037175
862,1935989435,3244481533
863,1964096142,3246174600
864,626877798,4111294621
865,2174949298,2191334318
866,2207800112,503773548
867,1830269896,2202738002
868,1198537310,889130501
869,1845740147,3086490578
870,1800667950,1436778469
871,3472642074,2462285530
872,2342894814,1260495269
873,3094496842,1057995099
874,2738394940,2994022591
875,3920523002,2483330869
876,2976321897,3530967615
877,4294572527,482250995
878,2095770918,2072198028
879,1945677828,3003895823
880,2066612683,1273724107
881,3482950164,102545798
882,1322170823,274747412
883,3688279913,3669157742
884,3085529098,185839141
885,3529585322,1619391936
886,1459827142,472472062
887,1022164489,1772042468
888,2442159139,2005086938
889,3061870315,937554032
890,2747310016,3174489250
891,660206606,3450389458
892,1519540605,646163105
893,1538577164,4273825299
894,2641766339,2215903056
895,3781141768,401506413
896,124513523,2578682581
897,3265341290,3762303934
898,1497261728,1639430009
899,2803408153,1914111856
900,2115041134,3875009128
901,352038471,3225227783
902,1756790702,1726233389
903,3751612512,151924037
904,1157085373,1640393034
905,4032222145,1866810933
906,717001553,1299608974
907,3889670188,749077175
908,2775643937,1845788185
909,1992460623,580707425
910,938711848,2725202581
911,739010733,572175495
912,466071433,3557945618
913,1298807912,2311502127
914,1947282254,392717183
915,428450482,2733187025
916,1580212680,2795526598
917,2703071345,2314329337
918,2780088433,1647665038
919,2967623512,3013047191
920,3063250217,3668789400
921,2674901000,2165974941
922,1068003049,1127096896
923,2031131439,1498725066
924,2065833974,3185005320
925,4003830400,1440265068
926,2277299588,4057053643
927,3496822666,552237390
928,2819817622,2418872634
929,751924717,4012126168
930,3262862239,3972408630
931,2306844784,3682758024
932,638391879,2667452638
933,1252245608,2402893790
934,4200437610,2471317441
935,3451962083,747157875
936,1129519132,860761590
937,2603127200,193431262
938,4294816081,4217565816
939,3811793348,2716849812
940,3324790950,3074770428
941,985061392,165078392
942,1728128388,1607790027
943,3339579132,3936517441
944,1459401168,3348541392
945,313998688,921691331
946,2016619931,1878344454
947,2437207531,1787292669
948,2853713386,1802593984
949,1846518417,4088505409
950,1164915035,724810519
951,2848312617,1321037505
952,2845724611,652995569
953,3066345815,1975630255
954,615916292,2777375672
955,1713419096,595754997
956,1097453638,2094442224
957,1840737366,614453259
958,406885235,953465251
959,4272874772,2209774
960,325296475,3577565968
961,3977261717,190559179
962,3837755998,1257591386
963,2611294468,2775822517
964,1661148373,401904346
965,1443077009,401519623
966,1233430789,2824129995
967,2054464538,2581670505
968,1103770626,2245647144
969,2905841857,4201744904
970,3872786481,1994428520
971,1171114546,616115178
972,1077490355,2742414775
973,1013767404,3473567358
974,295266214,2416188029
975,3742687669,157842666
976,265440097,3338304132
977,3381526149,1281450418
978,2080748391,3977915740
979,1451531743,1812740282
980,1531202551,3361411132
981,2861344009,3153673169
982,3802592240,2997386958
983,2719616382,2393927761
984,2880788902,396180361
985,1296688399,697548639
986,2235749776,2854491905
987,4008763074,2857020825
988,2520854792,1129556607
989,2041899501,1795939677
990,697489856,263443386
991,1876035035,862233190
992,1673813471,1116037494
993,3335053074,322632043
994,1419577854,3752167485
995,1294651180,3323132544
996,1527635672,2272323863
997,3755777766,1827102026
998,4235307480,4083953163
999,1806583336,3726987847
1000,1816801936,2196232370
1001,239352879,1002835349
1002,1548014413,3513722864
1003,3052334375,931804158
1004,1656759322,3657356141
1005,3212719352,736411901
1006,3819502443,2220204927
1007,2512888291,2765315790
1008,2467259615,1578857945
1009,1517447783,396934187
1010,1803611916,2462463012
1011,320677816,3575776639
1012,627812214,2584420276
1013,3430822685,4225450433
1014,3730706423,1094938914
1015,3552703,3106444510
1016,1341951719,3399933345
1017,353120984,2989206643
1018,1200657698,1216691535
1019,181818531,333157044
1020,3868501203,661805881
1021,3936619692,2784174712
1022,3544609705,3729283951
1023,3894899357,1655214347
1024,1073560505,3966069678
1025,299476469,1362471042
1026,3494990689,2958876437
1027,2340509037,770121873
1028,258167827,3408100079
1029,1492404453,1364084467
1030,1779041807,3547443142
1031,193436652,654719515
1032,1869074678,1831338514
1033,1153860999,2184770949
1034,124056762,2023671269
1035,209536939,1905737774
1036,1001847950,3126011279
1037,481866109,3528243227
1038,2484114366,4201046319
1039,1631128529,171348864
1040,442007309,4092220657
1041,3775123649,3986827035
1042,1324399145,4169232719
1043,3514500178,303323736
1044,1152625566,2892285461
1045,2858581090,1566368142
1046,3629771786,2601601038
1047,1196940107,1269230900
1048,3589980846,353835202
1049,3743671266,3149298911
1050,1699433773,110024781
1051,2464480485,1410436715
1052,3903172653,3088115216
1053,1214955269,3593170438
1054,2107111839,1891963489
1055,3394299630,1937127459
1056,2989305567,2011412942
1057,1744716106,3882906294
1058,1211312929,2722277398
1059,2523929547,41467253
1060,254511568,2271801460
1061,524722037,501132673
1062,1026591026,3483092719
1063,1159445711,947817542
1064,594502467,2192294004
1065,1782175368,3567252025
1066,2654100226,1235351775
1067,2167661053,379990188
1068,1167943925,2124082125
1069,2878932592,2963322403
1070,2451243218,3587259113
1071,2877804447,3946010180
1072,1695750432,3019259426
1073,1763283083,3348179449
1074,186081187,1383352222
1075,125727090,918114974
1076,2360580237,4072532139
1077,3709631447,3711957050
1078,3890387478,918059261
1079,2305062843,3575562961
1080,3228837897,209787572
1081,2640600341,1274229758
1082,520806165,881087485
1083,3262517826,1580955801
1084,91667282,2273820523
1085,857688635,1090114352
1086,2736341355,961295720
1087,457991422,3001555602
1088,2307761531,624170853
1089,1405175840,2385915135
1090,2689909439,922792556
1091,494782301,258685187
1092,584330065,1408984567
1093,4205354338,1666606260
1094,3169219849,147080156
1095,2823102526,1726261925
1096,3241525917,2269291984
1097,3699972998,3364811688
1098,2815242770,3165255193
1099,2546367034,1665238700
1100,4111944710,2082927847
1101,3898056751,3348194069
1102,67788531,1334867930
1103,2355593625,2361039559
1104,491497700,1753657464
1105,1912954320,550118453
1106,1939754632,3004945237
1107,3238705063,3674269804
1108,3144680171,1471637752
1109,2043078670,638748523
1110,2799371686,3943803368
1111,2070979584,1723407182
1112,2645940615,4022784035
1113,2565843221,1713930529
1114,1146163751,3004690817
1115,2875485717,325736645
1116,3101097079,1028085532
1117,2709462391,1425955016
1118,1603834018,463028596
1119,3031716307,3691762027
1120,966356102,1390048446
1121,3591503969,3241880733
1122,1394299496,865468596
1123,2764527204,1273716849
1124,1194705825,538785658
1125,970096504,2485863180
1126,1892767328,2520348630
1127,3396371318,76574400
1128,2429875428,4128628799
1129,1213303724,2183149397
1130,4286290909,3217976625
1131,292591890,3149211723
1132,2811999326,1431046208
1133,2571554929,1465135316
1134,685829862,4081605115
1135,338577261,3388335815
1136,3500827102,4226987717
1137,2570179919,1583318460
1138,3558551863,4141635838
1139,1220987866,3992824942
1140,2362522395,174293669
1141,21586873,2683297261
1142,1992084832,3641106900
1143,1543611111,1824723501
1144,3417832256,1445732064
1145,1103709035,1891665087
1146,3488148110,1036776830
1147,3615829581,1121061804
1148,937015521,504988813
1149,2599356963,814513543
1150,1294046559,1185920983
1151,586342855,2628734720
1152,2066936757,3239837733
1153,3639073410,635686099
1154,1302341566,3721308648
1155,398859059,668589026
1156,387535180,2831155642
1157,525730401,3203561507
1158,100181599,3264419680
1159,417054836,2751467716
1160,831090670,2240194925
1161,3855101850,4051322126
1162,1750706435,4270186533
1163,2993230399,490305185
1164,1525241500,2014230847
1165,4057526744,3863495803
1166,3760159535,236258358
1167,1349841312,2751701381
1168,84005667,702853100
1169,200954516,3889706588
1170,3994462612,3846957675
1171,841516412,2421338308
1172,2714024582,1036139004
1173,2067063898,2205549631
1174,2622147118,1778512904
1175,716333112,1527766956
1176,2658798072,3467224071
1177,2418695063,1170485890
1178,1923895050,3215385504
1179,3256343570,3932677663
1180,1602610434,1669053471
1181,1824844139,3680051065
1182,2724707773,256475807
1183,2971337720,1438045154
1184,803697115,2959730895
1185,2495046560,1171862123
1186,1192451267,1517466201
1187,4247495172,690128310
1188,490378965,1018083534
1189,2028776108,132911901
1190,3976012941,404878636
1191,985070519,3294627903
1192,1717314261,1576987364
1193,438472030,1974750531
1194,3107441046,2877795370
