,0,1,2
579,3637239114,204469940,2500120101
580,4045235107,1834249251,1339629589
581,1285965233,110906678,566097209
582,790556526,1435421874,4206050202
583,1004793233,1319446364,4106555290
584,735010194,3817250479,772423752
585,3383450234,1836965261,2966761830
586,795474390,3451593790,587569920
587,2232872538,115976841,3155426990
588,2661845152,2198920331,2782116748
589,3295188555,356198416,2452447632
590,2424688870,616499978,2136687914
591,339503874,2354858881,1874791394
592,3862914161,838959333,2872810004
593,3360688242,2618503423,1137812242
594,4191587672,2029484054,1973177098
595,4106961707,3601752124,1313597374
596,3110134432,3612048564,600632168
597,2952476551,1568260322,4232029997
598,291503065,943570705,1412390767
599,3813898791,1394968808,786445990
600,2255537420,1735134869,2982811474
601,1772272222,388253861,2930125585
602,2517119170,133523152,238412457
603,3602377028,128295399,298340859
604,518174902,88753686,3261317762
605,3926813648,123303619,2165650572
606,4212945557,3590433266,128948706
607,780889802,3555743623,1812103377
608,3574672918,1352159222,2893986944
609,2159129810,2963071579,855942468
610,2502910251,3888973970,464154427
611,427319860,2355666688,1755500017
612,3168699931,1806089584,2877940377
613,1781287244,1273717922,896277936
614,1377322650,11448259,491053017
615,607301465,3668020071,607579836
616,2841609680,3299042081,2862344653
617,243232211,3827158188,2823011051
618,2280458933,2593811032,634290121
619,3701554861,1879115363,2470378593
620,1602448486,838777089,972515209
621,1187585187,3294089495,1289399146
622,1223455550,3987263413,100204798
623,4999926,2723587227,3979425
624,467530772,2811653799,785254660
625,3131105759,1100772535,2210052184
626,1089955828,3656631360,1379821982
627,397966146,2967401646,3496107623
628,2933997131,824300103,3896597084
629,2534141708,4025821361,1558162750
630,2781823304,2215443554,835249618
631,2410231524,4041111569,1327488348
632,1448975752,2679789874,3983980681
633,4177757142,811733710,2477837464
634,773433191,2459420863,2064851638
635,3189575462,1124911032,3900987556
636,2964837991,3000994447,4183097752
637,3351209094,2000279770,4199078141
638,3675910967,2314715312,512012067
639,1580513686,4206543868,461357174
640,2845818315,588488069,3682639811
641,1587367085,1861498694,3773091055
642,1414450130,4269602276,1914506795
643,2088397313,1760511475,1321301731
644,2016663915,169461047,4175718601
645,1852379046,3834376431,844706372
646,1170145416,3392542990,1485074044
647,452986986,2852642219,3236371214
648,1552039230,1089040712,546243987
649,2385221629,1028236947,577321139
650,4108627058,480612417,3750352882
651,2060304691,56292565,1256259865
652,1946425853,3113468243,960220116
653,3695121502,335735719,215576026
654,1374840736,2468827549,2850296371
655,2377746453,2272685961,2365875944
656,1481500165,2391954712,4021832919
657,498527416,2615676347,3688866231
658,604741421,676939601,2449124255
659,1441477802,559659944,2322353724
660,318866831,2851155521,3090151667
661,1569886269,187519514,2977146344
662,365420070,3692329168,1113663426
663,3673428425,1746821764,1892298265
664,2986597922,648306341,152650434
665,2210744194,23711021,3836774636
666,2076636925,3652917068,1381280968
667,3663580373,3620559929,2812713207
668,3287433058,405978110,4094178081
669,836346315,2275835931,3308479911
670,1344048553,4094316990,2846984700
671,2581084095,3208040870,2529346132
672,2438490060,1595824065,978403353
673,943827365,1258331394,2232329471
674,1858605046,1426306653,37006292
675,2283528331,2766689262,1589856017
676,3660122099,2510838458,4273392538
677,1317779924,3084969859,1799569862
678,3154418817,1427050122,406659447
679,3927397892,3119926337,2484509379
680,113146813,2581018704,3412600965
681,1463845447,2458299698,341778132
682,1431512498,1804387445,1132291159
683,2108334561,3852446238,323461679
684,967865706,127811215,816831849
685,1876421994,2494468246,3134762472
686,2253129264,3647235855,1647746732
687,4262552169,1223823982,4167715125
688,1923810423,1202822677,1102847344
689,3578697034,3303267172,46140015
690,1243952248,1385579590,2229884035
691,446957150,3605865190,2136045637
692,4168687366,1272904177,4031526615
693,4230944266,3450186926,2692105507
694,3181789548,185297049,2427800963
695,1434767190,3566713876,3092759476
696,1114618256,2426908653,4100078661
697,1971567956,527392169,3219210448
698,73648903,1597173279,1758699719
699,1525390683,1104831119,2850001679
700,3154213953,3199405364,2218758727
701,1218985103,1073812573,3265604735
702,3039800584,2510998839,4229706976
703,3799735906,1300684446,1708977242
704,156148531,184477996,1476666410
705,3862239144,2307158900,3337006910
706,42282685,1798393722,2503786805
707,730972213,3695099162,2989059675
708,2854451267,3929566750,1701449603
709,4232885695,2726531744,288467655
710,2911886711,1284590463,3713537700
711,41394592,4038073654,822004390
712,247888040,2192496959,1608223130
713,2253511683,3681690673,3122311374
714,2020100915,741572485,3919073386
715,373460993,1155881951,2299430197
716,104388048,246966926,1037906071
717,2590928335,2082113571,2869263812
718,3801838946,3506470215,2731418076
719,1412928297,3408952825,200945790
720,1656803885,656067087,2355582049
721,301990218,3212212816,2075030729
722,3653961931,3687290323,3902572318
723,2468609216,1681980533,4207256895
724,14669660,1270270543,1918462598
725,2361909278,851107448,1047399549
726,3665134461,1315803393,3380315423
727,113537907,438005590,380957121
728,391091177,3935602564,1372953562
729,637214505,3276349567,770438308
730,639601041,893687706,443906567
731,2518989609,4157502799,2096340193
732,1173177994,3084302373,776685725
733,3982665497,3315619952,2844807890
734,2108805242,405061856,1748652221
735,1348954918,2536657603,1348472519
736,3903528808,396959179,2232090783
737,3305976680,2893234160,639910452
738,3329801713,1146630276,3792851221
739,4238796122,1117600191,2921877857
740,2707666823,2655835475,3673931424
741,799557977,559023673,1381273878
742,3121475268,915908425,2494270265
743,2421986496,2877454748,4293520050
744,94980470,526614946,873648448
745,1604776247,4173122408,1260402059
746,882939539,3641230773,4172335369
747,3868330551,1508673722,3890715254
748,2730821924,1488936412,448275823
749,4135663413,2922799127,686872752
750,4234332601,856277600,2836875702
751,2684949565,2500462389,2549803137
752,3026879149,2044059088,3782538344
753,951271690,1742402890,2706026450
754,1913603954,1044171624,26858287
755,2321474818,1593452427,2906127298
756,827033935,2588462166,2047790458
757,1645657471,2669434152,1734637829
758,4247853020,3291750381,3930014364
759,1633316833,3226853905,3497177427
760,735966250,1866349614,3016549024
761,1142893502,4255134869,264176272
762,1270343857,4012840564,1121882528
763,2913017763,2685849965,3738214579
764,4211971371,261182622,4242388154
765,1016540560,2556143822,3842006122
766,2198498305,2241188886,1253990389
767,1592224439,2825626749,2101377305
768,2573910671,3627830437,2151523217
769,1136844677,4134378723,1391997592
770,1881960819,1227936117,770450201
771,3547886117,439345858,2073303391
772,1483756476,1329930295,3732696509
773,4187717421,1371195922,348949654
774,620870105,2884396783,925233257
775,1323289558,3046126262,2529772707
776,4269012536,3741121719,3062354657
777,1893767541,3307712076,776230662
778,2191056836,2337496828,1603710379
779,3012029052,698309193,3361095382
780,3180617013,3064195594,1782507977
781,3741791870,887953221,2061728688
782,3177238396,62827115,1975035030
783,888056857,3805879437,1803871349
784,2406487427,3058483615,985726275
785,3563105409,2844663694,1001109046
786,2895282520,3487361111,2359569320
787,510824857,920138452,1550039795
788,768491925,550011430,439951644
789,647883787,572844195,2809595616
790,1391824341,2953087254,1813710691
791,3030049018,94102220,3092720059
792,999957857,1144159113,2578581625
793,2548589878,4054205516,1115779115
794,2572267771,139236060,2774248765
795,2376400972,179070263,4251006857
796,2968625170,286950978,3288339234
797,2880661767,4234888764,2530799788
798,915854236,4043949132,3326017473
799,76947650,4078754630,1579619229
800,2642739377,3398401303,967625207
801,123667516,2078260578,3727667901
802,2094925432,1394828470,3434090475
803,380699511,3233800732,761664086
804,686443048,1123057495,268924259
805,2565910607,797566436,1777127779
806,2269062667,2456170872,31913513
807,3731265909,3620007203,483985039
808,2192980499,3442222548,3512137103
809,3418288392,1424004251,1522369305
810,2984194120,270137127,1278299982
811,2626257322,1461956826,2637241353
812,84065930,324079053,895059549
813,1171446610,4169592760,1497333184
814,3735622088,2759830730,1517495899
815,3391182573,2603651270,473601201
816,2569964899,3567150719,2319073931
817,2562492213,3376576280,3976872245
818,4133582724,39787365,3811014626
819,2010649607,2787427181,577068307
820,3493635577,3215993685,130653967
821,3762468658,2775174117,1253156121
822,3972392754,529492427,3366040216
823,945867447,2624109325,1554096318
824,1475936768,2357349597,2988802106
825,1918952727,160092442,3437167025
826,1889782133,3877391849,3253542031
827,2756755090,430345921,1950904038
828,1800407815,868211817,2422103216
829,849266131,3514890958,4185404525
830,1270200741,626866910,374079029
831,1513775420,1920121284,1433052351
832,1952154867,269684271,2183241481
833,2154398164,3076926686,1433207590
834,502204620,2108046770,2762819786
835,262453729,35346559,2891896506
836,634249301,3161101606,3243367946
837,1254364323,1191000269,738311368
838,1459826319,3651632871,255654915
839,3879157375,2182512966,2143518878
840,116087982,2717095707,3117004684
841,3070905528,1198573701,2140883036
842,3921144026,242096433,3637105452
843,1260281492,3291703111,3897878060
844,3781707941,3686038485,604160456
845,969672833,2864006780,1941229357
846,2815287205,3136582174,4078176755
847,773001389,1546399468,1152983825
848,1323519991,416178240,3641724739
849,1672399914,905169714,397724244
850,3844340200,2726666270,2670174439
851,47846857,2481292161,2249500443
852,3185855465,366079308,1816579083
853,1667688243,2323710103,3752204728
854,1815996271,2732301206,3967668823
855,3227833122,1852127816,663600757
856,1310518613,1221004207,1652042643
857,1229163662,2965895533,4251117337
