,0
330,1680025604
331,4137754246
332,3975333954
333,2472073194
334,7613709
335,3636567273
336,169125016
337,3508517544
338,401653665
339,1061740023
340,1729517637
341,2333786357
342,2338773642
343,421101198
344,2523940786
345,1941747221
346,1341794080
347,902297205
348,1468767680
349,4067409808
350,2357242851
351,1102205284
352,4038300257
353,2660499307
354,1030852082
355,3912169495
356,796446973
357,154500465
358,3383407794
359,843888372
360,2752738016
361,4080623288
362,3449612354
363,1041120905
364,4229071529
365,1339920284
366,2908061721
367,556620044
368,588262627
369,3594784232
370,657239193
371,1053446389
372,2124006259
373,4197450622
374,1236299730
375,1713149920
376,2769729779
377,296023504
378,646505456
379,2090297103
380,2660990891
381,2708651345
382,3314441501
383,4102793247
384,3012571520
385,1958510038
386,294541590
387,4126305417
388,3597007869
389,2449743743
390,777207337
391,481810105
392,2030608166
393,3852368273
394,2109889559
395,3357224139
396,1102478198
397,2474066390
398,2071702549
399,3629481519
400,2902193807
401,427450616
402,876130277
403,1761754103
404,4236252919
405,2892111584
406,2476455962
407,2408175675
408,3635538606
409,4276791452
410,4094807327
411,3478606308
412,4001616209
413,3420799992
414,1881939268
415,1723548030
416,1685608472
417,3954061071
418,3148281565
419,3284098690
420,1806003801
421,3681266574
422,3002176831
423,2082830845
424,2353327067
425,2808485558
426,2281683236
427,2394630192
428,2166497854
429,3654902586
430,2912817300
431,757851695
432,436807706
433,2539645195
434,1990479661
435,3146461910
436,242152475
437,1312784090
438,1024068268
439,2954063820
440,743818486
441,838075082
442,1159071877
443,4291662629
444,168564631
445,2267019046
446,730705117
447,3833592237
448,4272288358
449,2349354430
450,740720761
451,4052722269
452,2684147345
453,3671485595
454,2386414120
455,3622449639
456,2856918481
457,1851741700
458,931583396
459,2726954
460,94625591
461,2430755491
462,1427593739
463,3853319414
464,3642920315
465,2652777811
466,530419102
467,2931483176
468,1684898039
469,4180104817
470,3845628747
471,7875048
472,671936579
473,2948374271
474,3493129908
475,4079062744
476,4063200364
477,56695621
478,3487056202
479,319077013
480,1619520911
481,4223806992
482,1232300054
483,963601020
484,114281787
485,2005658037
486,3012002965
487,3682273287
488,3081713999
489,1507843690
490,1026294216
491,2321787734
492,3233332897
493,587278915
494,4098773575
495,454996742
496,1303939963
497,1518641863
498,4103685785
499,4063390834
500,1030229920
501,1771377331
502,257910353
503,1360740094
504,3817663854
505,4136756094
506,2990366537
507,2960135737
508,110851979
509,794320917
510,2376081330
511,1401395615
512,1868233012
513,3151963167
514,836941674
515,794718615
516,1126061876
517,3209611091
518,3415267833
519,3294159144
520,3701561351
521,2700493444
522,1431030997
523,895455395
524,854595475
525,2234783249
526,4172301456
527,2418238051
528,3839298578
529,2380304167
530,3011630940
531,3857458709
532,3652049807
533,2077060229
534,2172477474
535,4078251200
536,300058019
537,475790469
538,791209218
539,1984556914
540,1729412192
541,381703476
542,4235853415
543,1819973818
544,1672776275
545,2932911985
546,3949680016
547,3129150219
548,105612270
549,4017882494
550,1569641553
551,3699914098
552,3988637297
553,3596795309
554,2174991328
555,1196764731
556,2160991922
557,3241494266
558,2852979660
559,218324054
560,1551374054
561,3960378662
562,1826437136
563,239970919
564,446273509
565,3664913689
566,4030783087
567,2562778828
568,1469987799
569,569448940
570,2730883548
571,3224903948
572,50103651
573,2730299659
574,710501356
575,343025878
576,915043389
577,2344166192
578,422644043
579,2578563530
580,667183520
581,3650680005
582,575348706
583,2035472756
584,660105711
585,656056605
586,644839935
587,3174378180
588,3597748658
589,3480684186
590,934334414
591,4168143190
592,2122907366
593,655769227
594,2020234855
595,3419854251
596,516144489
597,1965427149
598,1869481165
599,2712131104
600,1998121067
601,2625017811
602,1317027412
603,981868490
604,2975920906
605,2820050298
606,2530135964
607,1597451567
608,547198214
609,2759157864
610,4008174182
611,4266087940
612,3294801861
613,779074268
614,1931772488
615,4110467935
616,1846783514
617,742164694
618,3919290076
619,2926039957
620,1358748654
621,750714894
622,2652298658
623,3978447470
624,2880346066
625,3131678324
626,3443155847
627,1302713283
628,645110419
629,4242829382
630,1823624155
631,4035947930
632,3280715890
633,4023497678
634,424898633
635,3715229060
636,4232694083
637,1288285141
638,1014943446
639,4281790250
640,3673719882
641,3243290794
642,2994574951
643,3714292587
644,860303282
645,2235633001
646,3265737902
647,3708058244
648,384713233
649,1402581435
650,2163043269
651,2096489903
652,3517380769
653,912986091
654,3503551439
655,3075018002
656,1849293235
657,2800331327
658,1548257484
659,3417840563
660,3799738024
661,1327037812
662,2586907824
663,440401196
664,633666670
665,1695558760
666,13639717
667,528190289
668,2704947067
669,2600967644
670,2700396611
671,1645371620
672,2022106641
673,2609735766
674,3501761522
675,368328302
676,597804511
677,389364556
678,4049392482
679,2523077717
680,1829105045
681,3608781984
682,354771786
683,3266423867
684,271796915
685,1553632512
686,1015457578
687,1997735363
688,978735209
689,3048019762
690,181907262
691,1687425434
692,3541121643
693,1586103111
694,1188958934
695,158479134
696,3855601103
697,132232599
698,3363704872
699,3641577267
700,568128672
701,1786127675
702,1005448419
703,2728269549
704,1361419512
705,2086846707
706,360344149
707,440084493
708,2502859694
709,3735912286
710,176293952
711,931372232
712,3033813154
713,1994002805
714,2385460593
715,1727478701
716,2675401499
717,2193840306
718,4032710687
719,1749305549
720,710424532
721,1111122987
722,1763504925
723,447106529
724,3140516240
725,2051742994
726,1862136191
727,724008087
728,3826746852
729,1587449863
730,2268686995
731,555730674
732,2751078482
733,2809375643
734,2263158615
735,342844783
736,3110194069
737,983205593
738,70682470
739,1559376067
740,659696423
741,3492546243
742,3792956837
743,2472033640
744,2381654562
745,3216049859
746,3944655182
747,401486282
748,3410020430
749,4105703761
750,4276657501
751,683054948
752,3885967995
753,3889482737
754,3895062793
755,295084424
756,951729922
757,3123101406
758,3811731246
759,3919510681
760,805294226
761,625497880
762,4214828084
763,4048781967
764,2815599984
765,4107132252
766,1877641753
767,2335644594
768,2304884977
769,1243082094
770,958838010
771,2007092184
772,2075849872
773,2281550601
774,1245862848
775,3385963862
776,668280018
777,1856664459
778,3055243538
779,2370439176
780,3379432052
781,4055939089
782,3723923938
783,4179711748
784,861467209
785,2815239217
786,200302270
787,2892793281
788,4258617871
789,469235438
790,1606843182
791,3932499918
792,287134078
793,1315634477
794,396363879
795,1911417509
796,999963359
797,3671638957
798,3598969878
799,1819670493
800,1629216518
801,1283008341
802,1296549169
803,1372343166
804,3649571430
805,3785511280
806,1781351000
807,102786977
808,3955503214
809,3829213539
810,3547887589
811,3691318225
812,3862724341
813,1542858654
814,3723806746
815,3898696663
816,3351504006
817,2493663559
818,2637366
819,3414115595
820,2457300804
821,739661699
822,1804557886
823,2115090005
824,1326566275
825,3031849881
826,1166685986
827,3925432602
828,3523749269
829,3905733742
830,2228616120
831,1455746282
832,3479428179
833,2669287819
834,530620118
835,3477098679
836,1778932215
837,3068889132
838,386945384
839,320996901
840,4265267015
841,2312699454
842,1928378578
843,3683272906
844,220064069
845,475160337
846,2958713311
847,1127036613
848,3624702721
849,2751546809
850,699601330
851,1007358145
852,1235281331
853,277011265
854,592442199
855,3817298951
856,1509368968
857,633046954
858,2089105421
859,728136777
860,24361657
861,2626748163
862,1967159970
863,3001411667
864,459719221
865,2701912733
866,968510863
867,2177318544
868,3637447519
869,4036197628
870,1740080971
871,2482761042
872,3071136251
873,2298687671
874,991640305
875,1515462639
876,3169976941
877,56637729
878,1793632682
879,662246203
880,945327121
881,3947636729
882,1884531914
883,721230115
884,1866910987
885,3850927583
886,2933553452
887,486504992
888,1476955463
889,1855819649
890,1964515587
891,1073658631
892,1815475314
893,1662973915
894,3197400619
895,2575045633
896,1967023837
897,1894621621
898,775772644
899,626056490
900,2355321046
901,3015824087
902,3557469360
903,1478646155
904,3027094827
905,3301464053
906,3349003388
907,1287397946
908,3311691144
909,1333277244
910,579955726
911,4123216893
912,647116882
913,549553695
914,3438671379
915,2637274958
916,542285875
917,2988273200
918,2915208369
919,2135146410
920,156387908
921,2819379391
922,2729983843
923,3827263922
924,1834031858
925,1339984314
926,629922772
927,2992230524
928,2857786465
929,3414750944
930,3097206164
931,2754199208
932,1291086688
933,3962376773
934,4223125777
935,1756016906
936,4092054405
937,4008841905
938,762325857
939,3795839374
940,3192973725
941,3962020970
942,198749651
943,2829884625
944,2646487989
945,1580406310
946,1995595779
947,4286244468
948,418683505
949,2841418953
950,1997917204
951,3302870643
952,3277199689
953,2003119775
954,993435780
955,184831830
956,2224572241
957,1024267926
958,1266228551
959,2521992767
960,2896732819
961,1740474918
962,1307194204
963,299201585
964,3748411188
965,4227081526
966,1415364236
967,3651991878
968,983848348
969,3256601160
970,2734722556
971,1564805078
972,2961089653
973,243470785
974,3266274334
975,933892370
976,2344429182
977,654394352
978,10283328
979,3990812915
980,1657195874
981,738157529
982,3764137024
983,1125709080
984,2514950549
985,936859333
986,3663308909
987,334110024
988,3880469540
989,414224496
990,2786302837
991,2191278777
992,2993568193
993,487624846
994,50770580
995,3349544227
996,1148816524
997,2006578186
998,3369900788
999,2691904112
1000,2772143908
1001,1995431947
1002,2430583497
1003,4162559591
1004,3449974927
1005,4254383367
1006,2888659654
1007,2268764954
1008,2309655095
1009,1841229322
1010,1207097411
1011,3596170555
1012,2646100691
1013,3454234093
1014,2099636496
1015,695760534
1016,3628732083
1017,1340483413
1018,3964953901
1019,3389535990
1020,3943761462
1021,2504143923
1022,412178535
1023,1551466943
1024,243592297
1025,3722422132
1026,605665501
1027,1454065288
1028,2113162698
1029,471147035
1030,243867722
1031,915603297
1032,379698154
1033,4158549152
1034,1745871218
1035,595869199
1036,785367839
1037,4289255679
1038,3774258309
1039,2362363907
1040,3943673115
1041,2819055925
1042,2620780724
1043,1135249037
1044,3333998187
1045,3054669753
1046,1256144464
1047,864077461
1048,3035218562
1049,1740539295
1050,2377345778
1051,54903853
1052,1272203950
1053,423408767
1054,180874791
1055,2268234647
1056,1081862244
1057,104400392
1058,4095316494
1059,903149886
1060,3431124615
1061,37959568
1062,2222343895
1063,2188434648
1064,2927527058
1065,3407944324
1066,302788812
1067,1546758223
1068,96939529
1069,3981656485
1070,981056623
1071,1703645454
1072,1417238341
1073,2960174372
1074,1083843070
1075,185881529
1076,1219582466
1077,3093912990
1078,1113794581
1079,684988047
1080,2471696828
1081,2787610479
1082,2586202422
1083,3284261098
1084,2158582826
1085,290062352
1086,2040876919
1087,3323247161
1088,187230855
1089,2981147362
1090,1182519351
1091,2094840676
1092,3197206574
1093,3075831806
1094,3692795349
1095,1650761116
1096,2288614474
1097,3056338808
1098,1648823349
1099,2789655891
1100,3902070876
1101,31072287
1102,694590528
1103,3740228852
1104,1915819269
1105,3364039829
1106,160584219
1107,371889280
1108,2096306356
1109,1470150981
1110,2247014859
1111,2646050732
1112,845110317
1113,3703158652
1114,260710099
1115,2424843433
1116,3883220090
1117,2879943685
1118,2214174374
1119,3386815554
1120,3476922208
1121,3526903894
1122,3575629743
1123,620645968
1124,3729800177
1125,376669364
1126,3546503674
1127,431773223
1128,2161051129
1129,383942944
1130,664708991
1131,1379316642
1132,1612585953
1133,1362342714
1134,4128195296
1135,3792250274
1136,2712822195
1137,3280883008
1138,2734060304
1139,3907613941
1140,2608540152
1141,2535125030
1142,3305060843
1143,1883859554
1144,1003517279
1145,2998675053
1146,2012011314
1147,3673083829
1148,2325419700
1149,348586658
1150,156310621
1151,2732841549
1152,2714633368
1153,306464505
1154,4226061348
1155,3800809892
1156,1302636185
1157,1981821764
1158,539354016
1159,290897260
1160,500602674
1161,2854328848
1162,2240170801
1163,2137322295
1164,4089126049
1165,945861337
1166,4103849205
1167,659062349
1168,3385928572
1169,3636428335
1170,168128110
1171,4221641541
1172,1672416849
1173,2948692822
1174,2637360078
1175,2881673466
1176,3980734940
1177,3310767424
1178,3096699486
1179,3482518904
1180,1484952573
1181,225134708
1182,1120232036
1183,3247975149
1184,2276542059
1185,2219235035
1186,1307886693
1187,3003893843
1188,1387928236
1189,4105130482
1190,3300400148
1191,2159210130
1192,3476079823
1193,756494632
1194,2582683984
1195,3553581096
1196,3984471107
1197,275925277
1198,3373371887
1199,3143305978
1200,2361201000
1201,2942605615
1202,2946791435
1203,1532171821
1204,1335701574
1205,1403715452
1206,1229991689
1207,3194414614
1208,2451822666
1209,3463271351
1210,3986824242
1211,847546330
1212,599111870
1213,335147924
1214,2410159485
1215,3997067227
1216,1845151493
1217,1781949515
1218,2132119229
1219,3179410198
1220,178613096
1221,1115613377
1222,2161386395
1223,2498005821
1224,2138283991
1225,446940561
1226,796374157
1227,1425901692
1228,2089163175
1229,3905181009
1230,2205820238
1231,1071049410
1232,1118523186
1233,646048066
1234,1118198775
1235,589101748
1236,2407038936
1237,3606931017
1238,4105594703
1239,703794631
1240,2751030215
1241,2896951015
1242,4126194866
1243,1277827075
1244,4247512630
1245,1002177540
1246,3225437559
1247,1466964978
1248,1708929202
1249,4156316552
1250,2255792800
1251,3997989916
1252,880087592
1253,1488818767
1254,2657153062
1255,2887938238
1256,4220769127
1257,2343411533
1258,86388448
1259,4003547778
1260,1392083034
1261,910103315
1262,3586552364
1263,61254719
1264,307601023
1265,2185343005
1266,1159646695
1267,2238996468
1268,2351302440
1269,1177071801
1270,3213106029
1271,1026012121
1272,2222780805
1273,256975365
1274,2871258173
1275,2444271024
1276,1646213519
1277,1653685070
1278,3738260264
1279,2641524240
1280,3537294158
1281,4028841912
1282,2264523275
1283,1955678149
1284,1794328291
1285,3054245525
1286,2895036208
1287,2986724969
1288,499278822
1289,2650960898
1290,3473803264
1291,528271880
1292,1796573767
1293,2023527070
1294,2185064117
1295,430804034
1296,2553619375
1297,2544336063
1298,3987742464
1299,3032933425
1300,1599593636
1301,3968124266
1302,3800999033
1303,3249103719
1304,4253343190
1305,1797678284
1306,1717312495
1307,3844242422
1308,1964386937
1309,1302269981
1310,2140363325
1311,2025497881
1312,210415116
1313,2500125274
1314,2611376515
1315,1247060230
1316,3294411947
1317,1485090424
1318,876229685
1319,1425239528
1320,568111531
1321,2750527220
1322,284300488
1323,3469739599
1324,1433640117
1325,152712871
1326,2287211579
1327,782224527
1328,54073234
1329,4086180086
1330,3062826020
1331,1354403548
1332,393574171
1333,1466530005
1334,1816332942
1335,451836472
1336,3811017413
1337,453455244
1338,266330999
1339,604359256
1340,3590457683
1341,2242040596
1342,1016011718
1343,3272833858
1344,2215398654
1345,2090226713
1346,1199585080
1347,1806747885
1348,2309341041
1349,2331295868
1350,1706619054
1351,105258637
1352,909341245
1353,2901448432
1354,1899197271
1355,2938041874
1356,3718923025
1357,486593126
1358,3842237980
1359,3072874691
1360,3263819307
1361,74698947
1362,2466423446
1363,140546871
1364,1094685121
1365,2646616900
1366,2074469424
1367,3695778834
1368,3868791057
1369,3253743916
1370,3861019040
1371,4171810823
1372,2394882706
1373,3058595488
1374,2768760491
1375,4051579338
1376,3531841144
1377,1244629443
1378,1554116203
1379,3591522553
1380,2084435397
1381,597161289
1382,2719898167
1383,191886996
1384,2833136478
1385,1046119563
1386,1832479194
1387,3040022272
1388,1344695654
1389,640460451
1390,2569546715
1391,311167153
1392,36621878
1393,3360771863
1394,179081772
1395,3630994149
1396,2451347580
1397,1152519531
1398,2478204696
1399,1954619776
1400,3307109809
1401,2308470190
1402,497661005
1403,683597884
1404,1669734020
1405,3862591026
1406,3112642578
1407,3749300364
1408,3395836572
1409,208621423
1410,3966736180
1411,2811786517
1412,2152794903
1413,837351629
1414,1064047649
1415,347019452
1416,3360498769
1417,3314847249
1418,3926473427
1419,2717269099
1420,790573031
1421,293470760
1422,3479194666
1423,3813377134
1424,3810451235
1425,412976117
1426,1210166699
1427,400948725
1428,2612802012
1429,3998418326
1430,4192006291
1431,1024470122
1432,2881310799
1433,2275955178
1434,72508147
1435,2674500645
1436,3595449806
1437,430240265
1438,4174334063
1439,3493258796
1440,3479423813
1441,959248267
1442,3089939637
1443,527903242
1444,4275982002
1445,40314575
1446,2333649745
1447,911129009
1448,1830232072
1449,2760976810
1450,4204178778
1451,3468495782
1452,3614796227
1453,3120987607
1454,543574142
1455,2816841850
1456,2815584498
1457,273864146
1458,1044357835
1459,3074292708
1460,1428767459
1461,848859623
1462,3039610638
1463,2986154077
1464,1512258394
1465,2688085138
1466,540274154
1467,93481621
1468,463340321
1469,3614425777
1470,2817896563
1471,2119029998
1472,1595765369
1473,2825299729
1474,2382374854
1475,2757242878
1476,3261022464
1477,2512906183
1478,653332617
1479,3786700331
1480,3522381438
1481,2385194658
1482,1614634225
1483,4271969817
1484,1418653014
1485,2347385386
1486,2845016507
1487,1170464482
1488,728228074
1489,1638082181
1490,266811423
1491,2377219632
1492,2335437668
1493,1645617910
1494,3332183953
1495,1946754678
1496,1480860569
1497,272847374
1498,2907426815
1499,1460433656
1500,2898741852
1501,2599168143
1502,2301038503
1503,3963779803
1504,1618312674
1505,2737676728
1506,2855900940
1507,1035057018
1508,2245135834
1509,3262185188
1510,800481034
1511,2882292302
1512,1176758541
1513,2535038647
1514,694587085
1515,1522530374
1516,749584238
1517,4079438413
1518,2132282359
1519,4285330960
1520,2469315196
1521,3052677115
1522,4209448550
1523,376445200
1524,4256916898
1525,912984495
1526,1202875044
1527,4106936082
1528,637927456
1529,244435002
1530,4068329233
1531,4238161649
1532,3974769998
1533,2263575646
1534,3202679368
1535,775261315
1536,4044555424
1537,2165251012
1538,2212467208
1539,3116837829
1540,3414120799
1541,1398314325
1542,3666255046
1543,124497006
1544,3315964270
1545,3695662220
1546,1732363294
1547,4111297996
1548,2805079787
1549,3161271933
1550,992553101
1551,1475713646
1552,1051613643
1553,2521985962
1554,809811233
1555,450612685
1556,2554602090
1557,1464233953
1558,936533983
1559,3064736922
1560,571786501
1561,2750284859
1562,2697857337
1563,3106395905
1564,1105628229
1565,1301747838
1566,512783945
1567,951507290
1568,1742001813
1569,956918200
1570,821270182
1571,3545564686
1572,644693096
1573,2501820215
1574,702904026
1575,4247127766
1576,1016656013
1577,4254183872
1578,455913365
1579,3635253800
1580,4140207262
1581,1957278141
1582,3405640319
1583,1131395445
1584,2531158325
1585,1638403052
1586,3259775473
1587,1607009669
1588,3538663488
1589,3496125251
1590,1436387998
1591,1785387982
1592,2014240464
1593,2265498757
1594,2401063949
1595,659324369
1596,1891531078
1597,3335050880
1598,2144066467
1599,3729625254
1600,3461289201
1601,1361239761
1602,3020955731
1603,3835918480
1604,4144192411
1605,2010831710
1606,2823062858
1607,1240107663
1608,451025548
1609,3346829522
1610,2649974307
1611,336265817
1612,2133838584
1613,683457923
1614,2821209289
1615,1229643865
1616,1835227740
1617,3884027218
1618,2081736178
1619,2111024841
1620,3616982288
1621,1820905220
1622,3570796029
1623,2238273044
1624,970216867
1625,1226612557
1626,849546545
1627,2369656714
1628,4164038773
1629,1545309390
1630,4173118550
1631,602173426
1632,2647899763
1633,1856582854
1634,266576117
1635,1411175382
1636,3206662582
1637,4165896217
1638,2644091064
1639,1742087910
1640,514506827
1641,3394767472
1642,3215863110
1643,2931007255
1644,870695932
1645,2030797298
1646,3076337560
1647,224338067
1648,2859058220
1649,2854803797
1650,4274938398
1651,4094044983
1652,953310441
1653,1154126380
1654,2319299233
1655,1763252125
1656,2121891063
1657,1031618627
1658,104650015
1659,3620624204
1660,3134102832
1661,951391126
1662,3459076261
1663,2815050506
1664,3349674074
1665,1354876400
1666,1166894328
1667,1211023412
1668,352802198
1669,3718261349
1670,1536189257
1671,2754811548
1672,125935815
1673,3945689619
1674,2884190630
1675,2133649698
1676,3777719772
1677,1604682388
1678,1950848444
1679,867610702
1680,2985576481
1681,1322717471
1682,2137515199
1683,2464122859
1684,1433193044
1685,1290599706
1686,1899406660
1687,2268763624
1688,2845108043
1689,3337364816
1690,949458278
1691,760147261
1692,1160213741
1693,1134355824
1694,2237874902
1695,2028375570
1696,15478404
1697,2324890255
1698,31112885
1699,1400965504
1700,1283147476
1701,1636991268
1702,2379993610
1703,1065138428
1704,731052008
1705,1092058991
1706,237157699
1707,2988586435
1708,1658442358
1709,2830271453
1710,2830904128
1711,121224413
1712,2170629711
1713,27907688
1714,3939603407
1715,1216171881
1716,97808132
1717,4045849094
1718,163216624
1719,68250500
1720,1441919999
1721,3053955301
1722,1300202371
1723,1932032062
1724,2234933031
1725,2906955952
1726,623345500
1727,3681175162
1728,3617418368
1729,750577271
1730,2260166755
1731,2143066580
1732,2892572726
1733,3603381538
1734,2800374156
1735,3357121141
1736,2756195267
1737,2380600646
1738,1266000812
1739,677899462
1740,4062798853
1741,2058637589
1742,3991780296
1743,1827120546
1744,3692907503
1745,763890542
1746,30577608
1747,2575969006
1748,939154085
1749,1015863789
1750,112600325
1751,3743715168
1752,4270743002
1753,2380475260
1754,1304370769
1755,2507112896
1756,2196071708
1757,2075664913
1758,1410076428
1759,676575238
1760,4081701486
1761,1579507438
1762,1077027237
1763,2305676460
1764,3734883225
1765,1401471550
1766,3144177951
1767,1793917998
1768,3497295999
1769,100076919
1770,2280632648
1771,1243882503
1772,190280456
1773,258778136
1774,2356560609
1775,4064216349
1776,2244529257
1777,1104967198
1778,1641873326
1779,1442820270
1780,2037476868
1781,2983982491
1782,1398356536
1783,2304139213
1784,567630656
1785,1494790156
1786,3770852287
1787,579842445
1788,2027715799
1789,2210561178
1790,2942925268
1791,1460422011
1792,231569697
1793,1719014030
1794,265471580
1795,2086707948
1796,2055796875
1797,1000395443
1798,2010350563
1799,3588523148
1800,2242213146
1801,2479191974
1802,969759979
1803,2874983122
1804,2617197644
1805,3588547908
1806,1452566890
1807,1567052917
1808,71476962
1809,4138469294
1810,2457238331
1811,3268849407
1812,3772669140
1813,4039752196
1814,2673835903
1815,897863571
1816,3279029233
1817,3571152144
1818,2457028453
1819,4215192722
1820,270824135
1821,2429930218
1822,2650217760
1823,220601226
1824,3592926784
1825,1072058256
1826,14151285
1827,1420422104
1828,2503016350
1829,1580246140
1830,1313568557
1831,2111354828
1832,2724364911
1833,4182890018
1834,4191592445
1835,1893415330
1836,1399309224
1837,3151470696
1838,3273447935
1839,4289424749
1840,457490334
1841,1032752412
1842,4134201699
1843,1922329672
1844,21617999
1845,3725034785
1846,797633629
1847,4192153159
1848,2867504649
1849,2009835154
1850,2918856472
1851,686925408
1852,2674705761
1853,2543993529
1854,4281865296
1855,2076302149
1856,931433361
1857,3702460468
1858,496627933
1859,523546953
1860,2092622905
1861,1408587528
1862,2677996386
1863,3058489208
1864,4162839266
1865,171488311
1866,2807657217
1867,2786560659
1868,4034644996
1869,3150409519
1870,390119420
1871,3878204269
1872,688605768
1873,2077221163
1874,916429101
1875,2027144977
1876,190196538
1877,112941660
1878,2180544019
1879,307639552
1880,3209108380
1881,1302006165
1882,3877225480
1883,2568271454
1884,1976956967
1885,2186453738
1886,2227314788
1887,3291062837
1888,2148213238
1889,2921860852
1890,1010979580
1891,1957903238
1892,591278111
1893,988386606
1894,1310931967
1895,1165823301
1896,2193304642
1897,43289394
1898,419172417
1899,403601312
1900,3548987398
1901,1537534715
1902,3768279584
1903,2248380002
1904,698328971
1905,4290367120
1906,3126587980
1907,919938895
1908,3238641578
1909,3494606068
1910,3075117747
1911,2170611868
1912,3751429583
1913,3703838288
1914,819170105
1915,2983845072
1916,2469638002
1917,2487271559
1918,615121424
1919,80894856
1920,1242024820
1921,4105328020
1922,2252313892
1923,3178646867
1924,800810016
1925,2873880316
1926,2026577629
1927,3152807850
1928,1317704864
1929,3664646034
1930,3063890706
