,0,1,2
74,33511152,1148185431,609626413
75,1608226913,2930327722,1537210470
76,3477181237,34093144,916871705
77,3054859737,2815668899,1152377087
78,3965892765,172360413,1226129565
79,1850804532,238390382,2061642532
80,533609151,627783796,1914341198
81,1723036806,2284972010,4253717376
82,1000478629,3494550807,3285018647
83,4008686089,3658587902,1654703308
84,2284750672,2221710056,824569124
85,154341189,349799721,1223348177
86,1551027830,1162790209,161712003
87,1619539583,1440780583,1888290417
88,2865188499,2826822204,3111459534
89,1270665988,453932753,9589811
90,1646914157,2645503098,1333567228
91,1248768333,2531945835,1238359585
92,1573683609,1762678378,606332211
93,3173889382,3303650127,3880588861
94,1696153278,2160970417,4033005636
95,4264409395,1742242176,712135154
96,3602242175,47693183,574986878
97,2440113138,3937891985,1742697099
98,2962386167,604300000,1508059001
99,1708616046,3281602546,1510444316
100,2365709608,2764625478,3754226297
101,3974396821,942216378,2095675323
102,2133333592,4076650741,1819828309
103,1931705275,202217771,3865195807
104,3114202147,1075873293,3959927073
105,2752469870,2133894290,752953346
106,2056022720,717060445,3104676373
107,2352805163,4124443257,2104173285
108,258301003,1079441417,2580407253
109,1802939878,1404281023,1583266520
110,132764760,3265711015,1324467306
111,249594182,3330071358,1424647523
112,3252272264,3599625949,1348184363
113,3127201147,4161366732,900032831
114,541551832,148513923,838322183
115,469526466,3928900324,3372142935
116,2873551218,1050647606,3543489450
117,3196065838,611630116,3860947052
118,2967139739,3023160899,3905210579
119,2874031500,1834898015,3684629308
120,782304703,2234937726,1499244319
121,1698477680,489594463,540099038
122,2119844477,4135672939,1829566079
123,3518040050,1240985096,1083085411
124,3205788272,56481995,1090820420
125,1665818134,1777030549,232798730
126,3484610670,3134325456,1509816141
127,2906378519,3457766351,58701756
128,3326219941,3890744073,1672060354
129,1956830227,794636413,475453345
130,1183901922,975353866,4080700481
131,2716825370,2289490502,3062000590
132,3227833794,3173351546,741395395
133,1402633005,3421236912,1009398839
134,3221927419,3634021035,1212029682
135,2929904459,3748409882,2175740421
136,1954561804,2985023077,1160177945
137,3208711335,962439008,1411837645
138,1000619037,2538532661,545205974
139,153226915,2184648621,2605532914
140,3897918406,3860184182,3717168058
141,1816464524,2978023406,1006024695
142,3637395461,1932494615,2944596889
143,2380856475,1999680515,3965345017
144,2340890374,145630307,3792015087
145,3951428089,976243294,3178856680
146,3932478195,3467810418,1958100224
147,1280917010,2333234604,3990376138
148,985549749,790201265,528020150
149,1089659208,393259117,3543582871
150,2026485224,1904209092,514912966
151,2592958732,2071319222,3981999663
152,3339216131,1680339885,4222019431
153,1149127850,1344945956,2115354036
154,3648002782,4003899050,1294885583
155,2436970955,3779464899,1546967259
156,591597722,4129731810,661133225
157,196135514,2759283038,786570343
158,1623258839,1897558434,700162713
159,2155613733,2792644078,1958240689
160,2278669375,4231935291,3400790734
161,2972554677,55906747,3579681428
162,1107622549,2714598498,2738276718
163,1538109541,3634206665,3379344001
164,2395871682,166863372,1434979593
165,2067547485,4044918736,2143270320
166,603960823,377024493,4197584401
167,2443845380,695932406,3157581190
168,1555168802,2247570127,4232060705
169,669008668,732216923,3506593399
170,1865842227,1421835486,1750122907
171,3022234085,2470162915,1967133359
172,2783044641,700100441,2719183449
173,1891729777,209290827,559553451
174,1165491717,2267797469,2871846380
175,925964482,1379242827,2949607065
176,457373992,1772029767,1939562935
177,1534966529,1731783699,3349098574
178,24542771,1759815294,2879666429
179,139206562,1576746899,3904318383
180,2727175541,2721678885,1489625264
181,4112929342,2665625420,2687470972
182,1064574749,2473596265,79324426
183,2943901096,1554655928,2960211532
184,1945139190,3950543214,4238231708
185,2435257362,1676381532,2915906286
186,1636165887,1857284597,3097764142
187,4019088740,3997916400,439868350
188,2455064741,770910613,2636298737
189,2768104917,1755502471,246139585
190,925151777,2861136821,2315592496
191,138127986,490680161,2074027832
192,3183863321,258830240,932537446
193,1435601797,2568938280,2055944808
194,1314500753,3294483205,3493887993
195,3962680596,2514021036,4077083023
196,1200255994,2629841387,217226335
197,3514713202,1587601283,2208863856
198,90854097,3007837297,3250387966
199,317794978,930958975,689756974
200,686666513,2971087108,2926805074
201,204164466,2600034960,2372811508
202,2565526535,1112826759,2658217601
203,3991251052,713980959,3338998479
204,36829222,3194170622,3306559236
205,1218392688,85725959,1762019049
206,3585429212,3128800949,3078460768
207,1099172150,3022136206,180840373
208,478957507,3242206484,2685231601
209,2669004521,1190121331,1550435521
210,1754520362,3992009643,3122499834
211,3487316088,1422396649,3956839219
212,1898226789,3407177718,1571681100
213,752289482,1640611988,3579784424
214,589239663,3147994391,3731905800
215,4194321586,3539982012,2105915273
216,1961096510,4014510690,2333876071
217,1781797326,3623886669,1511294577
218,3455661512,4220002102,381731295
219,396813547,279038095,3670784695
220,1205689207,3515377463,2108694859
221,4205024310,1199219788,2659947112
222,2534680622,703165843,2313669907
223,3610363846,2098726656,486067268
224,2015710336,732633992,2686688169
225,1720278504,3355100008,2523311676
226,1833387266,1331845511,653002133
227,4125532409,2560673912,2645501270
228,1124289946,105156005,613771911
229,2864065969,961577706,1610027996
230,606977620,2053349072,1008740503
231,2455677958,102025927,839070793
232,933497282,359312591,3710819480
233,1730837626,1572652151,834533523
234,192322353,1082147064,345911579
235,3732824255,1955268751,4294700178
236,1317370544,3226157192,299453791
237,3214097362,4156398490,3824740787
238,2634139051,706726070,3611269852
239,2378218805,3845149351,2544555252
240,1951426362,3825345316,2005621472
241,1798908987,1880155569,3485830583
242,333551399,2775481313,1655008385
243,3106633343,2247098351,336430436
244,3053014406,2753442756,137656746
245,1334145272,283993985,3858479928
246,1994391590,1858657462,2568919257
247,2510391821,3181951369,4180684824
248,2593782326,711608401,3595610959
249,1605408862,3028844413,2194705110
250,1712429037,195876510,2375266398
251,1223079979,4064810257,1888323812
252,3686113980,1336535272,236186311
253,2859902413,622389669,2369000467
254,3733404552,3036826816,149610344
255,1136854293,653994593,3531869486
256,2899863528,4139793033,1875722979
257,2340587812,2665401960,1917332790
258,3489271721,498507674,4274334107
259,1784763509,1372928393,245283846
260,3071359177,2324064861,835914250
261,1621294718,2209072297,3427991541
262,2701420786,2273994515,3897659041
263,1073458625,2376916087,1110308348
264,2066609113,97201477,38370232
265,1369573728,3756430223,1856939409
266,1408329872,2432245675,291072449
267,3124654944,3457314602,2587269452
268,2599304631,884126709,3467581283
269,360867441,1511250613,3009465126
270,35203062,4096259657,2919641676
271,3809837783,3930681586,865331555
272,2556185211,800792357,725949689
273,1749921339,2266920368,3020950280
274,4045328936,545687637,2580436081
275,1520790051,2153066793,241761332
276,2298071611,4161723094,436319472
277,484593938,603726433,1971253229
278,1867279625,658388646,3151335333
279,4288922532,1430663687,365851836
280,2620817199,859701653,1437076093
281,1957574369,2422762425,4280564662
282,2650362738,3276095803,1336838327
283,3875215345,1460490894,2209510519
284,1379543335,3798852600,664241326
285,376354417,3878466227,3300664810
286,2395268873,741145939,2026681580
287,3540477794,4279560654,1262544218
288,485906000,1546833615,532881747
289,4044335775,3191888094,3562886489
290,380329694,455748709,1363022701
291,2164711350,729350221,3935773063
292,3375405765,2671265489,1312816648
293,1192353094,1153153007,254947663
294,1615102469,1775846444,1677056913
295,556053249,1448924530,1744387238
296,994788383,1392075097,858627680
297,355044433,4035990380,3830568012
298,2275983307,616308061,333173399
299,735257242,1960912107,2627405402
300,4159166021,4007416523,3139735253
301,2142441728,3122961938,375415166
302,2883149857,569884212,578006793
303,4062413667,541949465,1243073718
304,1584062594,2204714630,2062164664
305,3808676393,2408566652,4070096720
306,3034862984,2856973773,679026242
307,2646938297,1410887688,461975732
308,641303201,2261026982,3346619704
309,345929575,1358648514,3314862272
310,948187228,3162473231,2847696767
311,3409459006,3374442151,4100914529
312,1492507052,535778955,25313641
313,1457352356,844879247,1234708277
314,616225583,2295612045,2565331566
315,609238137,33038975,4179319400
316,2342406605,237817818,3832953013
317,664980477,1770935819,1716848667
318,3243346848,3113272359,4144371979
319,986426678,3120341620,1641895481
320,213417115,641275070,3856634655
321,3676249043,3967033072,2363771338
322,513215474,1938196875,4066037293
323,461149643,3345007473,41230421
324,1118429161,1233208008,1159606779
325,1552315298,3639298474,149924292
326,2782361959,2897869285,1671220378
327,595412440,235630625,1337075062
328,1684091786,2885820334,4153903338
329,3082752463,3058354853,525893066
330,724732777,4291038324,1761158877
331,2117085792,2036561655,4026188275
332,4099527457,2876528143,2693173639
333,1389364060,66482528,1920791744
334,324834066,131628684,2858069271
335,525238018,4174979814,2829926908
336,3347163628,556762273,361249312
337,3320378661,2448731590,1269344819
338,3135030990,1208352563,3138489922
339,3001437697,1186844271,333191809
340,3006249893,2567449807,1677899364
341,1994999657,1479334127,142106830
342,824528090,2424210943,2880905139
343,873715267,699792466,799475955
344,2554303824,2182461740,2054656503
345,106275254,4227388898,3059874779
346,3721688463,1107713825,1140416784
347,114989126,4147462170,2284897865
348,1643483791,2997050853,3302334170
349,665168345,3590918027,2922587697
350,3868066105,792525048,2739102698
351,823774484,1932221466,4141026946
352,3134835015,4016720669,4265141601
353,3390561211,4261585440,1653724034
354,2368597508,898121773,2726560623
355,3847716279,436674704,1908220480
356,734395984,3283867652,3371559172
357,3000400270,4191585774,2069634815
358,3686362816,830911752,4032375047
359,3678566945,437914849,2039355882
360,2666864780,3112676973,2162618441
361,426574973,2350194641,3583054420
362,3113088634,2372732175,2076280670
363,2185480530,1327363622,1402853679
364,215737984,4021746686,4052804451
365,2486045677,1415511615,1972906145
366,2181318108,2830316028,511108087
367,990315179,1680076012,3768192650
368,490715907,832444753,4006630985
369,3285160524,2212402517,2783843884
370,3191078814,498531344,1815381963
371,1960092142,252924529,3526199927
372,2014556818,330539698,3470390244
373,2362877311,511248937,805112666
374,377064796,4151310004,3143276486
375,3161531474,2295954127,3746806822
376,266047443,3642272258,3455579306
377,238882948,1663984886,104386927
378,1468636762,2752029328,3357968285
379,3036556714,483427128,405518007
380,2279517625,499340821,2663825137
381,3046012438,822545984,4125222501
382,229038004,2307668076,1628759690
383,985926805,1512116130,1737049208
384,1780392009,1295693120,1726488028
385,2222083662,2465928591,3185850291
386,1625886336,4184047426,1798856102
387,2742513924,3378171684,3788776591
388,3962462375,2980492961,3699967562
389,4087337092,82660954,3023619951
390,299295774,1110169551,1227281622
391,274422878,128986531,1580468642
392,1813066692,3066387204,1433579245
393,1051386001,2476014821,3275850658
394,1643309594,2332516424,1291688504
395,3500050004,2585848479,3021550050
396,167723826,56573162,354546345
397,2153906091,4149463890,807348132
398,3994597102,1182019518,2740037559
399,1051440605,851587102,930184747
400,3018204133,1211700218,1372811918
401,3524953384,415619682,4236959603
402,2038230100,830907816,769413173
403,37139722,3110932207,506992656
404,2442779180,847993749,2441677076
405,259565628,4283428683,652227665
406,142221442,2460937353,3976698914
407,3623720064,2076385600,3745861107
408,2640684395,2918966262,3032765612
409,1967919632,388016256,310691642
410,1966197366,1776462206,2559177273
411,1604634670,2741408521,1255366253
412,2118688258,2349132394,1524998724
413,3732055815,2055839791,11521155
414,2186873137,3990899297,980620623
415,3445606996,2243500499,4114855502
416,2033621547,1584029831,123396755
417,1481036504,3884397397,1888878001
418,3598505117,1938213825,815698791
419,699901055,1028131306,2535003846
420,709132328,3076500519,3185136746
421,2865283348,3106486550,2078915284
422,1469026101,3380184755,505117350
423,2510457214,3790090315,376929004
424,2424748285,4284606183,3202743016
425,505043049,1723053090,3322390464
426,2622645376,1732380957,1195040925
427,3267316389,1989287065,2978651034
428,3342125225,3384008272,1838744215
429,862695219,1720954286,56248037
430,3545144872,2173543576,1371515144
431,1398798892,1438585469,300898782
432,3165001714,1617187504,3737833516
433,15132521,2464425987,1531641948
434,1650943062,1919157791,2108991509
435,1072411644,3478867272,3174893338
436,1854066870,1197198782,783503108
437,1786616029,703760156,2003943139
438,1399011297,1589434382,2347404080
439,251266615,2729032719,3955630299
440,2358047418,3579199026,4152400023
441,1219810441,3553891077,2495324364
442,994630695,2561987929,1228384510
443,3922136067,2320069057,3296419226
444,2321001326,950106696,2664104598
445,3249192699,4247984637,3018003807
446,2776812044,4015330394,3549963030
447,3782136210,638421616,3462441881
448,3668328876,130818720,1835473705
449,1945236888,2591352987,3428053680
450,1899811581,3524804482,3043206988
451,3795222391,3870531300,1174606297
452,3982651380,3741929807,694950357
453,1362933039,2427711783,907098170
454,2344771241,1535039876,2568325154
455,3695501484,2502644372,3381949539
456,3985739501,3181964679,2936036332
457,1251596545,669753174,1889286030
458,4025000902,2217827038,3226559417
459,3429334578,1116116632,4100959476
460,755221766,1409520903,803698435
461,3291441291,3745210667,2351995874
462,4124965348,79395951,1420315144
463,3311263043,225089518,481466918
464,3218266848,158981054,1137563762
465,4200419545,3810894714,2674604307
466,2829609373,2626926439,3143157928
467,4109512644,1567542189,1780419784
468,975790401,784989173,3691429521
469,4197904677,4210750460,1946469374
470,108428332,3427252293,1352555147
471,492184709,2633327083,2994735789
472,552753811,4200545379,1956993367
473,869949570,1949413499,133376930
474,3778010850,3599387082,2999989437
475,1361588019,913810563,1260015964
476,3162091663,1587742335,3703571999
477,2757902099,1350040115,511457836
478,229689932,2078526805,1095608596
479,1163103440,723560021,2561472343
480,4173263805,1857839236,1541519943
481,1536820428,837362581,3843970348
482,3410012104,2528079360,3050115785
483,863708089,3701837333,2829953042
484,1348582330,1004581469,2155534721
485,4114511233,4126649151,351526379
486,3656376969,3369646028,2354693822
487,2157381783,2320683555,1579050959
488,3268050621,1466878829,332919051
489,3352289391,1240937571,2133022752
490,1008909924,211604755,1449566004
491,4003529914,1902557642,1343624126
492,1068054735,3177413240,832694740
493,2175329835,266533198,3239223066
494,3081541095,3384798592,1640781680
495,2922755001,3455654715,146725216
496,3356187290,3327067223,3058560274
497,4291794881,755620738,466794961
498,2794476695,390869986,2372499518
499,1966249204,4251013233,1384319281
500,858740210,1303815286,953718552
501,309226037,2608245021,2019497353
502,2649787420,2725164087,261136643
503,3123872714,1239791204,69880904
504,2888429900,2789732853,494994628
505,274072306,3545026636,3550542147
506,1520403685,2532461483,2424129363
507,178900369,1009229586,2219660383
508,1880440594,3447554511,562843973
509,1471825369,2249342201,1862064091
510,1949297897,4170697374,212331859
511,3920767550,1255733562,1351890422
512,2104340564,3389810858,1583641839
513,3648888313,3472849330,388962026
514,459310687,977595708,3861436135
515,4093434717,1615301776,4293607988
516,1456798416,4290822205,3546536796
517,2684654223,2768063494,1679681932
518,3660388343,1465915562,217620221
519,3817379846,2385503995,1413169021
520,2690481542,2501219820,4263361814
521,2016372031,3488395644,2648725533
522,4078636821,2778406964,3260529322
523,2028055691,725363033,1479330130
524,419198724,4193015519,202537827
525,1303787030,2634551201,1276422148
526,2679793931,2693748123,1371726664
527,2544382254,1035909521,949419354
528,1401710015,2385116464,2863369481
529,977225083,605885696,3394698535
530,2320891899,1199251309,1548228972
531,2501179078,1217852487,4088339971
532,585080647,1772978768,757265006
533,3400510086,321169247,3259027820
534,3744839098,3609584723,3305467488
535,1803251190,4108142172,4006777202
536,627339200,3225559780,2883924000
537,3941822978,2374738818,382060720
538,2867845681,2746675582,4058736337
539,724050921,1501233755,1880024709
540,4063902414,1801316101,3188011579
541,3841198665,430803972,3062931960
542,4280929460,4134145325,2917339560
543,1420011263,1621179141,2774359763
544,1736709971,3440844989,3585060140
545,2471420300,960581066,581036076
546,2863451823,2949661138,478230956
547,2476867038,589380734,327992443
548,2591028512,462461281,2547052585
549,1411704332,401287884,4274093456
550,2066565715,3285116885,1959442984
551,2186775069,1041074452,671411382
552,271860743,437364894,942727382
553,29155023,1260713115,2134821650
554,3091903087,332430532,3577695610
555,1247445097,1913281493,2123234945
556,1056663610,515908920,2237984619
557,3607078676,1010793907,3824784683
558,1187224329,2159736457,395026092
559,1460399583,3550394252,2240214066
560,640895427,1269451403,2538930509
561,2137304907,2824309656,3759307665
562,3898599562,2825432021,2849282102
563,3058876194,1838407163,1957131391
564,846798557,2853473262,1013487835
565,3704752167,739414449,4247977726
566,2984631993,2623423346,1522406277
567,2981672206,510739363,96983436
568,2701245542,83445235,2798170665
569,1574913707,1138647089,4232335185
570,546538664,2263359143,1615450382
571,3412570156,1249009463,883161835
572,1558688637,4193185977,1629724297
573,2862401523,293072987,3943224662
574,4205048177,4264942357,434422845
575,2507021513,1206446964,42746869
576,4105489709,4287090033,64186252
577,826913219,1726000388,2451399534
578,3742542742,668062960,1159657132
579,2832821169,4163080500,1341602416
580,2893231575,1208365125,4098014491
581,2132750403,2078314248,610712307
582,4198046119,2994100057,2832871722
583,1685928248,1017976407,2564046649
584,307051624,1178414027,1315143587
585,2919376291,2818086314,2918544195
586,2681074177,1807097364,1291834158
587,3943057154,1091363982,560591090
588,2825691584,1806001471,4214605201
589,2910000472,929514367,3576089312
590,4225364380,795238234,1124084281
591,1401590079,3930164499,4127768064
592,381462757,2261319884,3252939231
593,2434577830,3405917159,791514474
594,1989288338,74770282,2340780713
595,2339685780,1362680201,2984852797
596,374655064,3075567601,2500497543
597,3742351357,2463504032,2098750560
598,12078807,1678898612,3093176448
599,2831101534,4066755863,2076625834
600,2267818556,2368555700,2818905127
601,4167544755,1699738146,1429073492
602,3786728657,1062242534,3229914197
603,3888237765,2040617573,2046475972
604,747549582,1076565017,2371472315
605,24495769,3559715553,804003176
606,3331120520,2282571333,1337860247
607,2744855578,1627196325,212063830
608,152810190,1344758482,2799981962
609,1773647451,3593880912,3957580106
610,2163941449,4223212782,1370060865
611,660000740,1404687463,54877348
612,1398084915,989399573,3062013222
613,3769136262,564102098,2741496861
614,76308840,1510945296,849578228
615,1974677496,2482400234,1467681614
616,1370880178,492331874,2593634297
617,3364383648,1569111600,1925531858
618,1122889030,2354315841,733827666
619,3943949640,1518523144,4172551255
620,4034868114,2219813667,1126452306
621,647053681,595338767,3269659055
622,4096003043,1817640112,3883641312
623,54882352,1539987045,756908879
624,1596511873,1927072136,2584244970
625,3029838409,3541120615,32813485
626,264107865,4273492573,586523893
627,2812117036,3414166999,2216175632
628,706877546,3368756326,2533634683
629,2092246993,557109838,156919488
630,3405405425,3678367011,905124161
631,2877264025,1772613114,4012844833
632,4253567484,4080167958,228471474
633,935184404,2983571337,2052051168
634,3257215553,3160763767,3508118679
635,3017086729,1447572084,3406660215
636,224097632,1713387745,4258190108
637,1358327605,1668502672,2185149359
638,1927431114,603463118,1210280707
639,646449204,2330176636,1129570163
640,2300358200,1858640444,25873808
641,3666432899,3513147180,2469231020
642,494967439,3259511300,4154882826
643,2644782288,3678818118,3743962798
644,2850461824,3434018733,1293305457
645,1753576535,3129074367,1958636671
646,2000410634,4193322572,3509395827
647,3441933808,1351280244,2092799975
648,1392603960,1074359537,861437593
649,430546324,588417128,1166376907
650,89309558,1496240351,215902293
651,3901234629,1099239740,2555465257
652,2010074451,3399506699,4270658675
653,14494611,638032763,3127548542
654,3104843079,4000415430,1811185630
655,1349068319,23761118,3576141
656,4206655874,3857379328,1641847361
657,3064584921,818296329,1155628488
658,1122433718,2781147751,52275924
659,2857676877,248937372,2975668218
660,2793972192,3131321045,3820240510
661,1658256365,4078913263,3762107096
662,1366873731,1175338849,1302764925
663,317451089,351461143,1638140214
664,3160942842,4121229091,1408979872
665,587441200,1859480769,2550835318
666,202415854,746980359,3907298552
667,4113117404,1550438630,592545396
668,1387135327,3211370953,329865675
669,3995504796,3178155021,1740051995
670,866854013,3961311511,2783788344
671,3608190809,600163066,2610889193
672,846728962,1727940730,561653447
673,2878688416,3188181891,4070121028
674,507496087,2551223141,427439955
675,4269949084,3163002324,114636846
676,3659568788,881857482,1727432643
677,3083399330,2666494802,1480177706
678,601104237,761831800,181834344
679,1756809419,322716538,2542889111
680,4071720133,2941680775,454028093
681,3477299009,4208109704,4202899871
682,2404234472,1046201827,3944308678
683,2216797085,3059575021,3022067208
684,3348339220,1909788945,1818139876
685,1979618101,3367222151,1267657549
686,2370729100,1071848441,1559473030
687,582045282,3005629698,1338773596
688,3068492871,389902038,2326097808
689,419972032,2150296123,2862059819
690,3393007168,1001172131,3813290364
691,3961270471,3146647654,742428119
692,2376273998,2759688524,3187434266
693,3322058297,1634448786,2010527473
694,56893424,2492589901,867068862
695,2145483394,2267227030,1766245970
696,1168641224,1006818532,4093376997
697,1675458017,2823626169,3483108539
698,2133696116,1338232792,3821815378
699,4062887773,837995369,1349710540
700,4134199164,357178285,2431919480
701,4054891357,2030926069,2748797964
702,2401971527,1321610737,205504151
703,2230873634,3182180890,2257167116
704,3462254113,2711947930,498919178
705,2166880099,3349133034,3807642795
706,2307739351,3629962904,1635289796
707,1200286956,3378459004,2509345574
708,1132636734,3885042982,2650155288
709,2925742797,3640708405,4294912135
710,341243236,2157508676,833676794
711,1753729673,1281163467,2023965172
712,3115383351,4222152478,765706138
713,1814033805,925068724,306545218
714,2580673734,1553161152,1438293925
715,2861800932,3690186676,3839661130
716,1197632798,1502112714,2668532336
717,3170383797,1751136333,2059458151
718,3034044734,446463664,1639518078
719,2126423991,3289257038,314365272
720,2125127288,3119432253,1392448467
721,3773474090,2720427328,2220716057
722,610131192,1377439560,2308028300
723,2578893682,3376193705,1692378484
724,3455213865,2650085049,2532885127
725,2607315114,1004247257,239668750
726,265854811,3890760889,936023598
727,4180050348,898813088,776626419
728,2552930237,1351088889,4207554757
729,4230428729,1862679710,4135189428
730,2951048131,1706508760,2563380455
731,3608544323,3607543661,2659595473
732,3215470219,907446848,1245273801
733,3586119343,1289306630,4263460595
734,2553098177,3134678643,2267436346
735,1045152781,1634005698,4183546810
736,4261345502,1310821898,2439913465
737,2705522107,2337273364,4179708834
738,3864894700,2110098394,1060751652
739,1665771848,4132720887,9678908
740,3222018708,2181990279,2247059677
741,2793783255,3358568833,2489356608
742,1506230355,2053916554,3516604205
743,4224903476,796669141,616038044
744,2449317398,3481139154,4046441416
745,2578245636,4134035941,1041563607
746,1669730225,199930668,803134779
747,2615232433,2941997083,3253018821
748,2608932869,1225711239,3565011625
749,1001002527,2640413661,1356755216
750,2438943204,1889685764,3759590162
751,2572267838,760408077,3114050978
752,372259799,1154642601,3531800223
753,4112753900,3154085072,2914734068
754,903584711,1520777266,2895023511
755,642657460,2697262151,835568718
756,3942823513,392495808,3840383011
757,2329964191,3177464895,1247862438
758,3268545947,1376760775,839364121
759,2081856756,3916857286,3755588739
760,3357817257,4127259038,3073041616
761,4267561365,2056034339,3008093498
762,4178909788,1793275736,885967371
763,208792053,3455224002,2537137906
764,2506981126,1281439160,3458753236
765,739213349,2053383869,2849177511
766,4180213393,4210261628,1497285825
767,1076288176,3992483481,4193012211
768,3659696811,4167222321,820827979
769,2807480530,1701467860,2671837630
770,2440766041,808714937,2786404388
771,1983379804,2673725366,3234632816
772,1978612643,4216861988,3405640105
773,391423788,3948336281,1893684456
774,3228428097,710098464,2135645692
775,4220483113,218502319,2727021015
776,2995803188,567672893,2784654241
777,3439549461,544901518,267512375
778,1228571529,2552511007,2455331577
779,711946751,3187672591,2400241689
780,1024438040,1974283822,3670087545
781,4199192405,2122264899,2698846822
782,1407055741,505688184,1498695259
783,1282906552,3918198795,1726536548
784,793327377,3273393239,1573514415
785,1634047090,3670137468,212761786
786,809729008,2011684698,806217953
787,578049174,4076582628,3849024164
788,3660244828,3262833833,757273344
789,3838274997,3769016207,860549373
790,1302119976,1934679697,1173626862
791,3593846834,1538651670,2401427379
792,2215249345,3463367100,673398098
793,2830320467,4016394897,3262993133
794,4159396817,2254631616,324536230
795,2694407757,2727737423,1138409481
796,1817394489,3838133178,1775245670
797,367598377,969653665,1975744426
798,684650037,3232264631,2382289358
799,683923102,1460952462,458328045
800,323169634,2212127452,3907941627
801,3146374558,1222104249,2176940559
802,3770614679,327546448,2629081900
803,2361524382,3471811001,773555607
804,1294890433,80610534,4007141456
805,3153606123,2368816188,2669185417
806,3669079105,1074405468,1984055079
807,736675928,1334386431,2093912864
808,694727145,3974575268,156516800
809,575603986,803640002,2885181546
810,730110071,2722698075,3817235620
811,4129980702,242391725,178603351
812,3497515551,1138345570,4177082807
813,4086179352,321170403,3698969776
814,1788489134,2087361612,2477195076
815,3763779642,4248778856,2744004473
816,2866881041,642025383,3828261295
817,1736554308,1757477496,1130887936
818,2377706367,621133023,1775600365
819,2176384864,294499809,2535876307
820,704025004,3458230401,3922983757
821,1790909187,908471993,3373789369
822,4278261919,2032279466,1192368526
823,988865139,2473675361,177945253
824,4078967391,831743612,981752341
825,1427411240,552927211,20895298
826,991089419,1247843800,2320710456
827,1561078663,974608820,3383020212
828,3562774419,150550469,398719031
829,1424509236,2340579960,1697020228
830,696830754,4097936242,1212891724
831,3880457574,3741249231,2238277871
832,3396219613,3069427346,1040898323
833,109372246,1871641397,3067482632
834,4105839898,844589097,570808860
835,669072952,2181382070,1062396108
836,4068455394,877360668,1395678128
837,2020922716,721677539,1681714872
838,2833240865,4188167694,3374650371
839,2432508040,2136746526,1582532175
840,2256785060,3142201894,495792760
841,2324932222,3833913922,1124625789
842,2416904509,800982345,2154094359
843,648883775,2145405027,3939362114
844,3606409769,1970756755,616013230
845,474021816,1113843247,1137993163
846,4015236785,1019663061,2946072373
847,1831391232,3602268157,1041650338
848,2943156590,2717315346,3096412995
849,502625410,3271733100,209262138
850,252318653,2405456455,988076710
851,3696384497,3171837828,2591084153
852,2128576885,1961107580,327750725
853,2942134664,3325211887,2730098626
854,4292523000,516654913,3891092682
855,3300422666,2858169646,3476326691
856,775966501,2183399847,1321273864
